FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3071347,Bloodworks,Seattle,Washington,98104,United States,2019,1087821,No,04/18/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011724220,MicroMed Inc,Cypress,California,90630,United States,2019,1091469,No,04/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008627142,"Soar Surgery Center, LLC",Burlingame,California,94010,United States,2019,1087629,No,04/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010292869,"Alpha Orthopedic Systems, LLC",Louisville,Kentucky,40299,United States,2019,1088137,No,04/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718045,Musculoskeletal Transplant Foundation,Syracuse,New York,13206,United States,2019,1089197,No,04/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010501626,"Seoul Radiology Service Company, Ltd.",Chungcheongbuk-Do,-,-,Korea (the Republic of),2019,1089913,No,04/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003941034,Shady Grove Fertility of Philadelphia,Chesterbrook,Pennsylvania,19087,United States,2019,1090935,No,04/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009599080,West Coast Spine and Ortho,Santa Fe Springs,California,90670,United States,2019,1091209,No,04/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008927424,"Audubon Fertility, LLC",New Orleans,Louisiana,70115,United States,2019,1092984,No,04/12/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007390777,C.A.R.E. Fertility,Glendale,California,91206,United States,2019,1085960,Yes,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009672666,"LifeNet Health Northwest, LLC",Renton,Washington,98057,United States,2019,1086307,Yes,04/11/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942615,California Fertility Partners,Los Angeles,California,90025,United States,2019,1086858,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014573577,"BioLab Sciences, Inc.",Scottsdale,Arizona,85260,United States,2019,1086867,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009562112,"SEED Biotech, Inc.",Dallas,Texas,75226,United States,2019,1087303,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009541737,Surgical Innovations Corp,San Juan,Puerto Rico,00927,United States,2019,1087598,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000511606,WuXi AppTec Inc.,Marietta,Georgia,30066,United States,2019,1088400,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007268508,Fort Worth Fertility P.A.,Fort Worth,Texas,76104,United States,2019,1093598,No,04/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001518813,Lions Eye Bank For Long Island,Valley Stream,New York,11580,United States,2019,1085833,Yes,04/10/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942581,"Reproductive Partners Medical Group, Inc.",Westminster,California,92683,United States,2019,1089655,No,04/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010600137,"Vivere New Orleans Fertility Laboratory, L.L.C.",New Orleans,Louisiana,70115,United States,2019,1095556,No,04/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012094568,Eone Laboratories,Yeonsu,-,-,Korea (the Republic of),2019,1086218,Yes,04/09/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013534640,"CCRM Boston, PLLC",Newton,Massachusetts,02459,United States,2019,1086869,No,04/09/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003135821,Fertility Centers Of New England,Reading,Massachusetts,01867,United States,2019,1090134,No,04/09/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003939582,Regional Women's Health Group LLC,Abington,Pennsylvania,19001,United States,2019,1085521,Yes,04/08/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215034,Southern Eye Bank,Metairie,Louisiana,70006,United States,2019,1095564,No,04/08/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1070232,Medical Center Navicent Health,Macon,Georgia,31201,United States,2019,1087324,No,04/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009190212,Supreme Orthopedic Systems Inc,Columbia,Maryland,21046,United States,2019,1087637,No,04/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014323507,Jaguar Amniotech International Inc,Bellflower,California,90706,United States,2019,1089671,No,04/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003828812,Hans Biomed Corporation,Yusung,-,-,Korea (the Republic of),2019,1091073,No,04/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004627513,Center for Reproductive Health and Gynecology,Beverly Hills,California,90211,United States,2019,1086927,No,04/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005916326,"Fertility Care of Orange County, A Medical Corporation",Brea,California,92821,United States,2019,1089776,No,04/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014278717,"telaGen, LLC",Metairie,Louisiana,70002,United States,2019,1092892,No,04/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015252551,Invitrx Therapeutics Inc.,Lake Forest,California,92630,United States,2019,1084910,Yes,04/03/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014078231,Secada Medical,Newport Beach,California,92660,United States,2019,1086870,No,04/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006397643,Pacific Coast Reproductive Center Inc,Corona,California,92879,United States,2019,1087901,No,04/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008284898,Fuzion Medical,Torrance,California,90501,United States,2019,1088699,No,04/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011402904,"Cryos International USA, LLC",Orlando,Florida,32826,United States,2019,1088826,No,04/03/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1077496,"OneBlood, Inc.",Fort Lauderdale,Florida,33309,United States,2019,1085127,Yes,04/02/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003927090,"IntegraMed Medical Texas, PLLC",Dallas,Texas,75230,United States,2019,1085599,No,04/02/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007952886,"Parametrics Medical, LLC",Leander,Texas,78641,United States,2019,1085748,No,04/02/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005488001,Pacific Reproductive Center,Torrance,California,90505,United States,2019,1088043,No,04/02/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003313091,"Reproductive Partners Medical Group, Inc.",Redondo Beach,California,90277,United States,2019,1087073,No,04/01/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003414712,Reproductive Resources Inc.,Metairie,Louisiana,70006,United States,2019,1095604,No,04/01/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010547418,"SLR Medical Consulting, LLC",Dallas,Texas,75219,United States,2019,1084859,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011816272,IVF Michigan,Sylvania,Ohio,43560,United States,2019,1085566,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005587387,Westchester  IVF,White Plains,New York,10605,United States,2019,1085714,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006501093,Huntington Reproductive Center,Encino,California,91436,United States,2019,1086929,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006397951,Tree of Life Center for Fertility,Tarzana,California,91356,United States,2019,1087484,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007374604,Rocky Mountain Fertility Center,Parker,Colorado,80138,United States,2019,1088031,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009258903,Innovative Fertility Center,Manhattan Beach,California,90266,United States,2019,1088727,No,03/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004105841,Foulk & Whitten Nevada Center For Reproductive Medicine,Reno,Nevada,89511,United States,2019,1084676,Yes,03/28/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003366180,Next Step Medical Co Inc,Rio Piedras,Puerto Rico,00925,United States,2019,1085773,Yes,03/28/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013548930,"MicroMed, Inc.",Moorpark,California,93021,United States,2019,1085847,No,03/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236469,"Old Dominion Eye Foundation, Inc.",North Chesterfield,Virginia,23236,United States,2019,1085992,No,03/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010158637,Baar Surgical LP,Irvine,California,92602,United States,2019,1087340,No,03/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003567016,"Regenerative Biologics, Inc.",Pensacola,Florida,32504,United States,2019,1087618,No,03/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011009880,Texas Fertility Center,San Antonio,Texas,78258,United States,2019,1089204,No,03/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005002665,"American Fertility Services, P.C.",New York,New York,10024,United States,2019,1084132,Yes,03/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005128885,Surrogacy Specialists of America LLC,Houston,Texas,77040,United States,2019,1085568,No,03/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011936113,Keystone Dental Inc.,Irvine,California,92618,United States,2019,1086710,No,03/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008204021,McCall International Medical Tissue Bank (MIMTB),San Antonio,Texas,78209,United States,2019,1087077,No,03/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007696021,"JR Enterprizes of South Florida, Inc.",Lake Placid,Florida,33852,United States,2019,1087091,No,03/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012823382,Randolph Health,Asheboro,North Carolina,27203,United States,2019,1084703,No,03/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010056241,"Surgical Esthetics Biomedical Technologies, Inc.",Northridge,California,91324,United States,2019,1085138,No,03/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718787,Eversight,Cleveland,Ohio,44103,United States,2019,1084752,No,03/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718539,LifeSource-Upper Midwest OPO,Minneapolis,Minnesota,55411,United States,2019,1084827,No,03/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005129035,Houston Fertility Laboratory,Houston,Texas,77063,United States,2019,1084995,No,03/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007936041,"Reproductive Medicine Associates Of Philadelphia, P.c.",Langhorne,Pennsylvania,19047,United States,2019,1086144,No,03/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002920128,New England Donor Services,Waltham,Massachusetts,02451,United States,2019,1088409,No,03/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008734098,Detroit Medical Center University Laboratories,Detroit,Michigan,48201,United States,2019,1085571,No,03/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004715781,USC Reproductive Endocrinology and Infertility,Los Angeles,California,90017,United States,2019,1085858,No,03/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000204058,Creative Testing Solutions,Tempe,Arizona,85282,United States,2019,1086932,No,03/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004731690,"Fairfax Cryobank, Inc.",Fairfax,Virginia,22031,United States,2019,1083931,Yes,03/20/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011545418,"Amnio Technology, LLC",Phoenix,Arizona,85027,United States,2019,1085706,No,03/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013953811,Reproductive Medicine Associates of Southern California,Los Angeles,California,90064,United States,2019,1084692,No,03/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236477,Washington Regional Transplant Community,Falls Church,Virginia,22042,United States,2019,1084996,No,03/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006627071,"Lions Eye Institute for Transplant and Research, Inc.",Pensacola,Florida,32504,United States,2019,1085737,No,03/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006601542,Fertility Specialists of Texas PLLC.,Frisco,Texas,75034,United States,2019,1083770,Yes,03/18/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012347337,REI Division  Brooke Army Med Cntr,Jbsa Ft Sam Houston,Texas,78234,United States,2019,1087099,No,03/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009234552,CellRight Technologies LLC,Universal City,Texas,78148,United States,2019,1082842,Yes,03/15/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010650553,"Southwest Florida Fertility Center, P.A.",Fort Myers,Florida,33908,United States,2019,1082654,Yes,03/14/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010656980,Blythe Enterprises Inc,Hoschton,Georgia,30548,United States,2019,1084681,No,03/14/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005605719,"Advanced Fertility Care, PLLC, Arizona Advanced Reproductive Laboratory, LLC",Scottsdale,Arizona,85258,United States,2019,1085594,No,03/14/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000323524,Nova Laboratories Ltd,Wigston,-,-,United Kingdom,2019,1082524,Yes,03/12/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008410251,Eliel Ortho Medical Corp.,San Juan,Puerto Rico,00927,United States,2019,1083857,No,03/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010951592,Bernz Medical Sales LLC,Ewa Beach,Hawaii,96706,United States,2019,1082195,Yes,03/11/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012139700,Donor Network West,San Ramon,California,94583,United States,2019,1084693,No,03/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012046568,"Lions Eye Institute for Transplant and Research, Inc.",Fort Myers,Florida,33901,United States,2019,1086007,No,03/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013956190,Stemell Inc,San Juan Capistrano,California,92675,United States,2019,1081909,Yes,03/08/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011688639,"Wright Medical Technology, Inc. - District Service Center",Atlanta,Georgia,30341,United States,2019,1083408,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003939262,Virginia IVF and Andrology Center LLC,Richmond,Virginia,23235,United States,2019,1083427,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003078093,"Dental Implant Technologies, Inc",Scottsdale,Arizona,85258,United States,2019,1083589,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003937480,"Fertility Center of Maryland, Inc.",Towson,Maryland,21204,United States,2019,1084088,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926952,"Fertility Center Laboratory, Inc",San Antonio,Texas,78229,United States,2019,1084231,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002719998,"RTI Surgical, Inc. dba RTI Biologics, Inc.",Alachua,Florida,32615,United States,2019,1084437,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374514,"New England Cryogenic Center, Inc.",Newton,Massachusetts,02464,United States,2019,1085177,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000362648,"Titan Surgical Group, LLC",Lenexa,Kansas,66219,United States,2019,1086931,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003947328,Louisiana IVF Laboratries LLC. dba...Fertility Answers,Baton Rouge,Louisiana,70817,United States,2019,1089674,No,03/07/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012526956,"Cade Medical, Inc.",Honolulu,Hawaii,96814,United States,2019,1081537,Yes,03/06/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003413152,AlloSource,Maryland Heights,Missouri,63043,United States,2019,1082326,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003941306,MFF LLC,Scottsdale,Arizona,85260,United States,2019,1082772,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004586709,"ReproTech, Ltd.",Coconut Creek,Florida,33073,United States,2019,1082797,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006662398,Medline Industries Inc,Libertyville,Illinois,60048,United States,2019,1084104,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008410891,Donor Network West,San Ramon,California,94583,United States,2019,1085173,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008205455,California Center For Reproductive Sciences,Encinitas,California,92024,United States,2019,1085355,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215032,Baton Rouge Regional Eye Bank,Baton Rouge,Louisiana,70808,United States,2019,1088149,No,03/06/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013553544,Cade Medical,Honolulu,Hawaii,96813,United States,2019,1081381,Yes,03/05/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2517077,Benco Dental Supply Company,Pittston,Pennsylvania,18640,United States,2019,1081874,Yes,03/05/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011548632,GenCure,Weslaco,Texas,78596,United States,2019,1084232,No,03/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010131527,"Cryogam Colorado, LLC",Denver,Colorado,80222,United States,2019,1084984,No,03/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000592496,BioHorizons Implant Systems Inc,Hoover,Alabama,35244,United States,2019,1087333,No,03/05/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010007795,ImpactOrtho Inc (Hawaii),Honolulu,Hawaii,96813,United States,2019,1081171,Yes,03/04/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007500527,"IVF Institute, P.A.",Dallas,Texas,75230,United States,2019,1081662,Yes,03/04/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010133710,"Conceptions Reproductive Associates, Inc.",Denver,Colorado,80220,United States,2019,1082613,No,03/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014281596,Fertility Institute of New Orleans APC,Baton Rouge,Louisiana,70809,United States,2019,1086006,No,03/04/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005057005,Center for Reproductive Health Fertility Laboratory of Nashville,Nashville,Tennessee,37203,United States,2019,1080855,Yes,03/01/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1171571,University of Maryland Medical Center Midtown Campus,Baltimore,Maryland,21201,United States,2019,1082606,No,03/01/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014171113,"Stratus BioSystems, LLC",Grapevine,Texas,76051,United States,2019,1080744,Yes,02/28/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014328922,ImpactOrtho Inc Hawaii,Honolulu,Hawaii,96813,United States,2019,1080781,Yes,02/28/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007353017,Joint Restoration Foundation,San Leandro,California,94577,United States,2019,1083294,No,02/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005211905,"Sperm Bank, Inc",San Diego,California,92120,United States,2019,1085581,No,02/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008287343,The New York Fertility Center,Flushing,New York,11355,United States,2019,1080616,No,02/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011395139,Klockner Of North America,Miami,Florida,33130,United States,2019,1081204,Yes,02/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007380407,Shady Grove Fertility Center,Bel Air,Maryland,21015,United States,2019,1081862,No,02/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236470,Old Dominion Eye Foundation Northern Virginia Branch,Manassas,Virginia,20110,United States,2019,1082320,No,02/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003491804,Hospital Auxilio Mutuo,San Juan,Puerto Rico,00917,United States,2019,1081942,No,02/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005875823,AlloSource,Tracy,California,95304,United States,2019,1083311,No,02/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002800999,Oxford Biomedica (UK) Limited,Oxford,-,-,United Kingdom,2019,1088830,No,02/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003939253,Virginia Center for Reproductive Medicine,Reston,Virginia,20190,United States,2019,1081380,Yes,02/25/2019,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007950543,Vigilant Bioservices LLC,Baltimore,Maryland,21201,United States,2019,1083426,No,02/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010133797,Albrecht Women's Care,Englewood,Colorado,80112,United States,2019,1083600,No,02/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004080549,Immunology and Histocompatibility Lab,Miami,Florida,33136,United States,2019,1083992,No,02/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009798662,"American Reproductive Centers, Inc.",Costa Mesa,California,92627,United States,2019,1071745,Yes,02/22/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013913024,MindSight Medical LLC,Dallas,Texas,75247,United States,2019,1080397,Yes,02/22/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006601446,"James W. Douglas, M.D. dba IVF Plano",Plano,Texas,75093,United States,2019,1080551,Yes,02/22/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000159973,Northwestern Medicine Central DuPage Hospital,Winfield,Illinois,60190,United States,2019,1081078,Yes,02/22/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007062429,"Arthomed, LLC.",Delray Beach,Florida,33444,United States,2019,1081409,No,02/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011851461,"California Cryobank, LLC",Stamford,Connecticut,06905,United States,2019,1081950,No,02/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003935864,Shady Grove Fertility,Atlanta,Georgia,30342,United States,2019,1081557,No,02/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000507143,Xytex Laboratories,Augusta,Georgia,30904,United States,2019,1082482,No,02/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013199602,Oxford Biomedica (UK) Limited,Oxford,-,-,United Kingdom,2019,1082991,No,02/20/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005087289,Colorado Reproductive Endocrinology,Denver,Colorado,80220,United States,2019,1083593,No,02/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236615,Eversight,Clark,New Jersey,07066,United States,2019,1079760,Yes,02/19/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238375,Midwest Transplant Network,Westwood,Kansas,66205,United States,2019,1079774,Yes,02/19/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006185361,Joint Restoration Foundation,Centennial,Colorado,80112,United States,2019,1083592,No,02/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003937490,Shady Grove Fertility Reproductive Science Center,Towson,Maryland,21204,United States,2019,1082651,No,02/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004743932,"Midwest Sperm Bank, LLC",Downers Grove,Illinois,60515,United States,2019,1083298,No,02/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
