FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3007867618,Bio Cell And Tissue Technologies,Salt Lake City,Utah,84108,United States,2017,1010570,No,04/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007772147,"Innovative Biologics, LLC",Tracy,California,95304,United States,2017,1014149,No,04/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007110116,Fisher BioServices,Rockville,Maryland,20850,United States,2017,1009741,No,04/21/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000119377,Shriners Hospitals for Children,Galveston,Texas,77550,United States,2017,1014960,No,04/21/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003942387,Endometriosis & Reproductive Surgery Specialists P.L.L.C.,Scottsdale,Arizona,85258,United States,2017,1009745,No,04/20/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003935864,Shady Grove Fertility,Atlanta,Georgia,30342,United States,2017,1009090,No,04/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010307838,MacMedical Inc,Mesa,Arizona,85202,United States,2017,1010165,No,04/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011409233,"Fusion Innovations, LLC",Lake Mary,Florida,32746,United States,2017,1012887,No,04/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000719146,ClinImmune Labs,Aurora,Colorado,80045,United States,2017,1016290,No,04/19/2017,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008650117,"Paragon 28, Inc.",Englewood,Colorado,80112,United States,2017,1007606,No,04/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012211737,"Amniogistic, LLC",Springfield,Missouri,65804,United States,2017,1009235,No,04/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004612066,"Advanced Fertility Services, P.C.",New York,New York,10128,United States,2017,1009799,No,04/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011692892,Yado Medical Inc,Columbia,Illinois,62236,United States,2017,1009938,No,04/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000306431,Sterigenics U.S. LLC.,Corona,California,92878,United States,2017,1010583,No,04/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012088565,"Titan Surgical Group, LLC",Springfield,Missouri,65804,United States,2017,1009234,No,04/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005083506,The World Egg Bank,Phoenix,Arizona,85020,United States,2017,1014819,No,04/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010726928,Boston IVF-The Arizona Center,Scottsdale,Arizona,85258,United States,2017,1009772,No,04/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000206983,"Lions Eye Institute for Transplant and Research, Inc.",Tampa,Florida,33605,United States,2017,1012419,No,04/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003940491,"Bay-Shore Surgical, LLC",Dundalk,Maryland,21222,United States,2017,1008217,No,04/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010007759,"Eyvazzadeh, Aimee MD",San Ramon,California,94583,United States,2017,1009661,No,04/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215034,Southern Eye Bank,Metairie,Louisiana,70006,United States,2017,1010185,No,04/13/2017,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009824075,"Wright Medical Technology, Inc. Building 2",Arlington,Tennessee,38002,United States,2017,1010322,No,04/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003973134,"Robins, Edwin MD, PS",Spokane,Washington,99204,United States,2017,1006801,No,04/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2183828,Steris Laboratories,Brooklyn Park,Minnesota,55445,United States,2017,1009654,No,04/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005811913,"Fertility Laboratories of Colorado, LLC",Lone Tree,Colorado,80124,United States,2017,1007461,No,04/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007494257,Allied Orthopedic Associates Inc,Glen Burnie,Maryland,21061,United States,2017,1008487,No,04/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1973035,American Red Cross Blood Services,Saint Louis,Missouri,63108,United States,2017,1009237,No,04/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004553569,Colorado Center for Reproductive Medicine,Lone Tree,Colorado,80124,United States,2017,1007866,No,04/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1073250,Piedmont Athens Regional Medical Ctr,Athens,Georgia,30606,United States,2017,1007284,No,04/06/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007936041,"Reproductive Medicine Associates Of Philadelphia, P.c.",Langhorne,Pennsylvania,19047,United States,2017,1008967,No,04/06/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011828856,"Biologica Technologies, LLC",Carlsbad,California,92008,United States,2017,1014814,No,04/06/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009643234,"OrthoPros, Inc. c/o Gabel Distributors",Las Vegas,Nevada,89118,United States,2017,1009157,No,04/05/2017,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926603,Center for Reproductive Medicine,Winter Park,Florida,32789,United States,2017,1023338,No,04/05/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003414712,Reproductive Resources Inc.,Metairie,Louisiana,70006,United States,2017,1007022,No,04/04/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215205,"Sterigenics US, LLC",Hayward,California,94545,United States,2017,1009381,No,04/04/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003140045,"Genetics & IVF Institute, Inc.",Fairfax,Virginia,22031,United States,2017,1013372,No,04/04/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000111938,Laboratory Corporation Of America,Burlington,North Carolina,27215,United States,2017,1005804,No,04/03/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2275064,Bergen Comm Reg Blood Center,Allendale,New Jersey,07401,United States,2017,1009279,No,03/31/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002571226,LiveOnNY,Long Island City,New York,11103,United States,2017,1007617,No,03/30/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003418998,ITxM Clinical Services,Rosemont,Illinois,60018,United States,2017,1010228,No,03/30/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006074530,Midwest Fertility Center Corp.,Valparaiso,Indiana,46383,United States,2017,1007579,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2275064,Bergen Comm Reg Blood Center,Allendale,New Jersey,07401,United States,2017,1009278,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004586723,"RMG ART Laboratories, Inc.",Temple Terrace,Florida,33617,United States,2017,1011641,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011402906,"Lions Eye Institute for Transplant & Research, Inc.",Gainesville,Florida,32609,United States,2017,1012075,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005883758,"The Reproductive Medicine Group, P.A.",Temple Terrace,Florida,33617,United States,2017,1012204,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003567004,"Regenerative Biologics, Inc.",Gainesville,Florida,32653,United States,2017,1012244,No,03/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374514,"New England Cryogenic Center, Inc.",Newton,Massachusetts,02464,United States,2017,1005669,No,03/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008286850,University Of Chicago,Chicago,Illinois,60637,United States,2017,1008804,No,03/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012925428,Tennessee Fertility Institute,Franklin,Tennessee,37067,United States,2017,1008920,No,03/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005064037,LifeNet Health,Virginia Beach,Virginia,23453,United States,2017,1010220,No,03/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006524185,"IVF Michigan, P.C.",Dearborn,Michigan,48126,United States,2017,1010706,No,03/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006524198,"IVF Michigan, P.C.",Saginaw,Michigan,48604,United States,2017,1010707,No,03/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010929692,IVF Michigan,Bloomfield Hills,Michigan,48304,United States,2017,1010708,No,03/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006524208,"IVF Michigan, P.C.",Ypsilanti,Michigan,48197,United States,2017,1010709,No,03/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010146405,Orion Ortho,Las Vegas,Nevada,89148,United States,2017,1008765,No,03/23/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010954090,Trilogy Medical Partners,Las Vegas,Nevada,89128,United States,2017,1006631,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972343,Montefiore's Institute for Reproductive Medicine and Health,Hartsdale,New York,10530,United States,2017,1008038,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033873,Tissue  Specialists,Dallas,Texas,75219,United States,2017,1008532,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007950337,Dorotea LLC dba BioRepository Service LLC,San Antonio,Texas,78249,United States,2017,1008843,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003279883,"Dorotea, LLC dba Alamo Tissue Service",San Antonio,Texas,78249,United States,2017,1010206,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003279883,"Dorotea, LLC dba Alamo Tissue Service",San Antonio,Texas,78249,United States,2017,1010229,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005391124,Arizona Center for Reproductive Endocrinology & Infertility,Tucson,Arizona,85712,United States,2017,1014319,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009079462,Applied Biologics LLC,Scottsdale,Arizona,85258,United States,2017,1014818,No,03/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000160308,TriCore Reference Laboratories,Albuquerque,New Mexico,87102,United States,2017,1005189,No,03/21/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010953558,Green Valley Fertility Partners,Henderson,Nevada,89074,United States,2017,1007447,No,03/21/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000307349,Life Alaska Donor Services,Anchorage,Alaska,99501,United States,2017,1005801,No,03/20/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009245617,MidSouth Orthopedics,Little Rock,Arkansas,72204,United States,2017,1007149,No,03/20/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010663971,"Wright Medical Technology, Inc - District Service Center- Phoenix",Tempe,Arizona,85281,United States,2017,1009013,No,03/20/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2170665,New York Blood Center Inc,Saint Paul,Minnesota,55114,United States,2017,1004777,No,03/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005187597,"IntegraMed Medical New Jersey, LLC",Asbury,New Jersey,08802,United States,2017,1004840,No,03/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012646168,Zimmer Biomet Atlanta,Norcross,Georgia,30093,United States,2017,1004860,No,03/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008022858,Oliver Stanbery Orthopedics LLC,Louisville,Kentucky,40223,United States,2017,1006410,No,03/17/2017,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000512996,LifeNet Health,Virginia Beach,Virginia,23455,United States,2017,1008535,No,03/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009838443,The Cord Blood Bank of Arkansas (UAMS),Little Rock,Arkansas,72205,United States,2017,1006627,No,03/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008968167,National Ambulatory Surgery Center,Los Gatos,California,95032,United States,2017,1009660,No,03/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006702185,"Biovex, Inc.",Woburn,Massachusetts,01801,United States,2017,1012905,No,03/16/2017,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008286860,South Florida Institute For Reproductive Medicine,Jupiter,Florida,33458,United States,2017,1013543,No,03/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006541141,"Goode Surgical, Inc.",Phoenix,Arizona,85040,United States,2017,1009014,No,03/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003491804,Hospital Auxilio Mutuo,San Juan,Puerto Rico,00917,United States,2017,1005156,No,03/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011402904,"Cryos International USA, LLC",Orlando,Florida,32826,United States,2017,1021574,No,03/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1273101,Newton-Wellesley Hospital,Newton,Massachusetts,02462,United States,2017,1004473,No,03/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009081566,Fertility Center of Dallas,Dallas,Texas,75246,United States,2017,1006271,No,03/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004424819,Southeastern Center for Fertility and Reproductive Surgery,Knoxville,Tennessee,37934,United States,2017,1003978,No,03/09/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004849839,"Vitalife, Inc.",San Juan,Puerto Rico,00927,United States,2017,1007186,No,03/09/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004439504,"Community Blood Center, dba Community Tissue Services",Bensalem,Pennsylvania,19020,United States,2017,1002862,No,03/08/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005030856,Implantes y Sistemas Medicos Inc.,Guaynabo,Puerto Rico,00969,United States,2017,1003667,No,03/08/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002199759,WuXi AppTec Inc.,Saint Paul,Minnesota,55120,United States,2017,1002870,No,03/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934689,IntegraMed Medical Missouri LLC,Creve Coeur,Missouri,63141,United States,2017,1005163,No,03/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009746947,"ReproTech, LTD.",Garland,Texas,75042,United States,2017,1007051,No,03/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945126,Center For Advanced Reproductive Medicine & Fertility,Edison,New Jersey,08817,United States,2017,1002162,No,03/03/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007797034,LifeNet Health Chandler Creek,Virginia Beach,Virginia,23453,United States,2017,1008534,No,03/03/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000307460,Creative Testing Solutions,Portland,Oregon,97220,United States,2017,1003216,No,03/02/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006408340,"Ten20 Medical Distribution, LLC",Dallas,Texas,75244,United States,2017,1007168,No,03/02/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008808855,"Allotech, LLC",Lubbock,Texas,79424,United States,2017,1017390,No,03/02/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010056021,"Dallas Fertility Center, LLC",Dallas,Texas,75231,United States,2017,1004335,No,03/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006601551,"Dallas-Fort Worth Fertility Associates, P.A.",Dallas,Texas,75231,United States,2017,1006259,No,03/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003937490,Shady Grove Fertility Reproductive Science Center,Towson,Maryland,21204,United States,2017,1006272,No,03/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003971418,Lucile Salter Packard Children's Hospital Stanford Med Fertility and Reproductive Hlth,Sunnyvale,California,94087,United States,2017,1002842,No,02/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000203549,Lions Eye Bank of Texas at Baylor College of Medicine,Houston,Texas,77030,United States,2017,1009625,No,02/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718782,Lifeline of Ohio Organ Procurement Inc,Columbus,Ohio,43212,United States,2017,1001526,No,02/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1272759,"Yale New Haven Health, Lawrence & Memorial Hospital",New London,Connecticut,06320,United States,2017,1002004,No,02/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008410251,Eliel Ortho Medical Corp.,San Juan,Puerto Rico,00927,United States,2017,1003374,No,02/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008456387,Life IVF Center,Irvine,California,92606,United States,2017,1013593,No,02/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009481964,Trilogy Mountain States Colorado,Centennial,Colorado,80112,United States,2017,1000921,No,02/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001617760,Bloodworks,Renton,Washington,98057,United States,2017,1002630,No,02/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005668083,Women's Fertility and Health Center,Rockville,Maryland,20850,United States,2017,1001709,No,02/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972438,Strong Fertility Center,Rochester,New York,14623,United States,2017,1001767,No,02/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004753501,Island Reproductive Services,Staten Island,New York,10309,United States,2017,1002516,No,02/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007196536,Batzofin Fertility Services d.b.a. New York  Fertility Services,New York,New York,10016,United States,2017,1003671,No,02/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003941034,Shady Grove Fertility of Philadelphia,Chesterbrook,Pennsylvania,19087,United States,2017,1009735,No,02/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005188109,Reproductive Care Center,Sandy,Utah,84092,United States,2017,1001142,No,02/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003610950,IVF/ART Laboratories/JHH at Green Spring Station,Lutherville,Maryland,21093,United States,2017,1001710,No,02/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005124184,Fertility Institute of New Jersey and New York,Oradell,New Jersey,07649,United States,2017,1003951,No,02/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004734662,"Team Spine, Inc.",Waukesha,Wisconsin,53188,United States,2017,1008981,No,02/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008286630,Shady Grove Fertility Reproductive Science Ctr,Baltimore,Maryland,21202,United States,2017,1021849,No,02/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007970248,Spinal Elements,Marietta,Georgia,30062,United States,2017,1002009,No,02/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004554679,Houston Fertility Center,Houston,Texas,77024,United States,2017,1014204,No,02/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010292869,"Alpha Orthopedic Systems, LLC",Louisville,Kentucky,40299,United States,2017,999900,No,02/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005810197,"Alphacord, LLC",Scottsdale,Arizona,85260,United States,2017,1000569,No,02/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003135821,Fertility Centers Of New England,Reading,Massachusetts,01867,United States,2017,1001318,No,02/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009234552,CellRight Technologies LLC,Universal City,Texas,78148,United States,2017,1006994,No,02/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718791,Central Ohio Lions Eye Bank Inc,Columbus,Ohio,43215,United States,2017,999896,No,02/09/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009824028,Deshotels & Associates,Lafayette,Louisiana,70506,United States,2017,1005216,No,02/09/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003387707,Louisiana Organ Procurement Agency,Lafayette,Louisiana,70508,United States,2017,1001293,No,02/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2517077,Benco Dental Supply Company,Pittston,Pennsylvania,18640,United States,2017,1001454,No,02/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011936113,Keystone Dental Inc.,Irvine,California,92618,United States,2017,1014816,No,02/07/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008806154,Society Hill Reproductive Medicine,Philadelphia,Pennsylvania,19107,United States,2017,999150,No,02/03/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006042944,RTI Donor Services - Texas,Dallas,Texas,75231,United States,2017,1002201,No,02/03/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005186075,VIOS,Crest Hill,Illinois,60403,United States,2017,1003678,No,02/03/2017,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003972332,Infertility & IVF Medical Associates of WNY,Snyder,New York,14226,United States,2017,1000201,No,02/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000215033,Louisiana Organ Procurement Agency,Covington,Louisiana,70433,United States,2017,1002979,No,02/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009466516,Louisiana Organ Procurement Agency,Metairie,Louisiana,70002,United States,2017,1002980,No,02/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004731585,Dominion Fertility,Arlington,Virginia,22203,United States,2017,1004633,No,02/01/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007353017,Joint Restoration Foundation,San Leandro,California,94577,United States,2017,999777,No,01/31/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236477,Washington Regional Transplant Community,Falls Church,Virginia,22042,United States,2017,1003957,No,01/31/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004563989,Ohio Reproductive Medicine Inc,Columbus,Ohio,43215,United States,2017,998459,No,01/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006721953,"Metropolitan Reproductive Medicine, P.C.",New York,New York,10024,United States,2017,1000715,No,01/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007717495,BioDlogics LLC,Cordova,Tennessee,38018,United States,2017,1001827,No,01/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006185361,Joint Restoration Foundation,Centennial,Colorado,80112,United States,2017,1005221,No,01/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236469,"Old Dominion Eye Foundation, Inc.",North Chesterfield,Virginia,23236,United States,2017,998096,No,01/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009829028,"Patterson Logistics Services, Inc",South Bend,Indiana,46628,United States,2017,998526,No,01/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000362648,"Titan Surgical Group, LLC",Lenexa,Kansas,66219,United States,2017,999139,No,01/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006185539,IVF Florida Reproductive Associates,Jupiter,Florida,33458,United States,2017,1002582,No,01/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009882464,"Synergy Health AST, LLC",Saxonburg,Pennsylvania,16056,United States,2017,1012223,No,01/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003939262,Virginia IVF and Andrology Center LLC,Richmond,Virginia,23235,United States,2017,998095,No,01/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374502,Massachusetts General Hospital,Boston,Massachusetts,02114,United States,2017,999897,No,01/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005189526,Fertility Specialist of San Antonio,San Antonio,Texas,78258,United States,2017,1000059,No,01/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003435198,MGH Bone Bank,Boston,Massachusetts,02114,United States,2017,1000064,No,01/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
