,State,County name,CountyFIPS,Arthritis-Crude Prevalence,color
387,GA,APPLING,13001,28.8,"[1, 0.4413, 1]"
388,GA,ATKINSON,13003,27.4,"[1, 0.4857, 1]"
389,GA,BACON,13005,26.9,"[1, 0.5016, 1]"
390,GA,BAKER,13007,31.2,"[1, 0.3651, 1]"
391,GA,BALDWIN,13009,27.0,"[1, 0.49839999999999995, 1]"
392,GA,BANKS,13011,28.0,"[1, 0.4667, 1]"
393,GA,BARROW,13013,24.6,"[1, 0.5746, 1]"
394,GA,BARTOW,13015,25.7,"[1, 0.5397000000000001, 1]"
395,GA,BEN HILL,13017,32.1,"[1, 0.3365, 1]"
396,GA,BERRIEN,13019,29.3,"[1, 0.4254, 1]"
397,GA,BIBB,13021,26.5,"[1, 0.5143, 1]"
398,GA,BLECKLEY,13023,28.0,"[1, 0.4667, 1]"
399,GA,BRANTLEY,13025,28.6,"[1, 0.4476, 1]"
400,GA,BROOKS,13027,31.1,"[1, 0.36829999999999996, 1]"
401,GA,BRYAN,13029,23.2,"[1, 0.619, 1]"
402,GA,BULLOCH,13031,21.8,"[1, 0.6635, 1]"
403,GA,BURKE,13033,29.9,"[1, 0.4063, 1]"
404,GA,BUTTS,13035,26.2,"[1, 0.5238, 1]"
405,GA,CALHOUN,13037,29.0,"[1, 0.43489999999999995, 1]"
406,GA,CAMDEN,13039,22.7,"[1, 0.6349, 1]"
407,GA,CANDLER,13043,30.6,"[1, 0.3841, 1]"
408,GA,CARROLL,13045,24.7,"[1, 0.5714, 1]"
409,GA,CATOOSA,13047,28.0,"[1, 0.4667, 1]"
410,GA,CHARLTON,13049,24.0,"[1, 0.5937, 1]"
411,GA,CHATHAM,13051,23.8,"[1, 0.6, 1]"
412,GA,CHATTAHOOCHEE,13053,11.2,"[1, 1.0, 1]"
413,GA,CHATTOOGA,13055,29.7,"[1, 0.41269999999999996, 1]"
414,GA,CHEROKEE,13057,23.2,"[1, 0.619, 1]"
415,GA,CLARKE,13059,20.5,"[1, 0.7048, 1]"
416,GA,CLAY,13061,39.5,"[1, 0.10160000000000002, 1]"
417,GA,CLAYTON,13063,23.2,"[1, 0.619, 1]"
418,GA,CLINCH,13065,29.5,"[1, 0.41900000000000004, 1]"
419,GA,COBB,13067,21.2,"[1, 0.6825, 1]"
420,GA,COFFEE,13069,25.9,"[1, 0.5333, 1]"
421,GA,COLQUITT,13071,26.8,"[1, 0.5048, 1]"
422,GA,COLUMBIA,13073,22.8,"[1, 0.6316999999999999, 1]"
423,GA,COOK,13075,28.5,"[1, 0.4508, 1]"
424,GA,COWETA,13077,23.7,"[1, 0.6032, 1]"
425,GA,CRAWFORD,13079,28.9,"[1, 0.43810000000000004, 1]"
426,GA,CRISP,13081,31.5,"[1, 0.3556, 1]"
427,GA,DADE,13083,26.1,"[1, 0.527, 1]"
428,GA,DAWSON,13085,26.6,"[1, 0.5111, 1]"
429,GA,DECATUR,13087,29.0,"[1, 0.43489999999999995, 1]"
430,GA,DEKALB,13089,20.7,"[1, 0.6984, 1]"
431,GA,DODGE,13091,27.7,"[1, 0.47619999999999996, 1]"
432,GA,DOOLY,13093,30.2,"[1, 0.39680000000000004, 1]"
433,GA,DOUGHERTY,13095,28.8,"[1, 0.4413, 1]"
434,GA,DOUGLAS,13097,23.5,"[1, 0.6094999999999999, 1]"
435,GA,EARLY,13099,31.9,"[1, 0.3429, 1]"
436,GA,ECHOLS,13101,25.4,"[1, 0.5492, 1]"
437,GA,EFFINGHAM,13103,22.6,"[1, 0.6381, 1]"
438,GA,ELBERT,13105,29.6,"[1, 0.41590000000000005, 1]"
439,GA,EMANUEL,13107,29.1,"[1, 0.4317, 1]"
440,GA,EVANS,13109,28.5,"[1, 0.4508, 1]"
441,GA,FANNIN,13111,33.8,"[1, 0.2825, 1]"
442,GA,FAYETTE,13113,25.0,"[1, 0.5619000000000001, 1]"
443,GA,FLOYD,13115,25.9,"[1, 0.5333, 1]"
444,GA,FORSYTH,13117,21.4,"[1, 0.6762, 1]"
445,GA,FRANKLIN,13119,30.3,"[1, 0.39370000000000005, 1]"
446,GA,FULTON,13121,21.5,"[1, 0.673, 1]"
447,GA,GILMER,13123,31.0,"[1, 0.37139999999999995, 1]"
448,GA,GLASCOCK,13125,28.9,"[1, 0.43810000000000004, 1]"
449,GA,GLYNN,13127,29.1,"[1, 0.4317, 1]"
450,GA,GORDON,13129,26.7,"[1, 0.5079, 1]"
451,GA,GRADY,13131,31.6,"[1, 0.35240000000000005, 1]"
452,GA,GREENE,13133,34.6,"[1, 0.2571, 1]"
453,GA,GWINNETT,13135,20.7,"[1, 0.6984, 1]"
454,GA,HABERSHAM,13137,27.0,"[1, 0.49839999999999995, 1]"
455,GA,HALL,13139,25.6,"[1, 0.5428999999999999, 1]"
456,GA,HANCOCK,13141,32.0,"[1, 0.3397, 1]"
457,GA,HARALSON,13143,27.4,"[1, 0.4857, 1]"
458,GA,HARRIS,13145,26.8,"[1, 0.5048, 1]"
459,GA,HART,13147,30.6,"[1, 0.3841, 1]"
460,GA,HEARD,13149,28.5,"[1, 0.4508, 1]"
461,GA,HENRY,13151,23.1,"[1, 0.6222, 1]"
462,GA,HOUSTON,13153,25.3,"[1, 0.5524, 1]"
463,GA,IRWIN,13155,30.0,"[1, 0.4032, 1]"
464,GA,JACKSON,13157,24.2,"[1, 0.5872999999999999, 1]"
465,GA,JASPER,13159,29.9,"[1, 0.4063, 1]"
466,GA,JEFF DAVIS,13161,28.3,"[1, 0.45709999999999995, 1]"
467,GA,JEFFERSON,13163,31.9,"[1, 0.3429, 1]"
468,GA,JENKINS,13165,29.8,"[1, 0.4095, 1]"
469,GA,JOHNSON,13167,27.2,"[1, 0.4921, 1]"
470,GA,JONES,13169,27.8,"[1, 0.473, 1]"
471,GA,LAMAR,13171,27.4,"[1, 0.4857, 1]"
472,GA,LANIER,13173,25.8,"[1, 0.5365, 1]"
473,GA,LAURENS,13175,30.3,"[1, 0.39370000000000005, 1]"
474,GA,LEE,13177,23.3,"[1, 0.6159, 1]"
475,GA,LIBERTY,13179,19.6,"[1, 0.7333000000000001, 1]"
476,GA,LINCOLN,13181,32.9,"[1, 0.31110000000000004, 1]"
477,GA,LONG,13183,21.3,"[1, 0.6794, 1]"
478,GA,LOWNDES,13185,22.2,"[1, 0.6508, 1]"
479,GA,LUMPKIN,13187,24.8,"[1, 0.5683, 1]"
480,GA,MCDUFFIE,13189,30.0,"[1, 0.4032, 1]"
481,GA,MCINTOSH,13191,32.0,"[1, 0.3397, 1]"
482,GA,MACON,13193,28.8,"[1, 0.4413, 1]"
483,GA,MADISON,13195,27.5,"[1, 0.48250000000000004, 1]"
484,GA,MARION,13197,30.4,"[1, 0.39049999999999996, 1]"
485,GA,MERIWETHER,13199,31.5,"[1, 0.3556, 1]"
486,GA,MILLER,13201,31.4,"[1, 0.3587, 1]"
487,GA,MITCHELL,13205,28.5,"[1, 0.4508, 1]"
488,GA,MONROE,13207,28.3,"[1, 0.45709999999999995, 1]"
489,GA,MONTGOMERY,13209,28.1,"[1, 0.4635, 1]"
490,GA,MORGAN,13211,28.5,"[1, 0.4508, 1]"
491,GA,MURRAY,13213,26.3,"[1, 0.5206, 1]"
492,GA,MUSCOGEE,13215,26.6,"[1, 0.5111, 1]"
493,GA,NEWTON,13217,24.7,"[1, 0.5714, 1]"
494,GA,OCONEE,13219,24.2,"[1, 0.5872999999999999, 1]"
495,GA,OGLETHORPE,13221,27.9,"[1, 0.4698, 1]"
496,GA,PAULDING,13223,22.7,"[1, 0.6349, 1]"
497,GA,PEACH,13225,25.6,"[1, 0.5428999999999999, 1]"
498,GA,PICKENS,13227,28.0,"[1, 0.4667, 1]"
499,GA,PIERCE,13229,27.9,"[1, 0.4698, 1]"
500,GA,PIKE,13231,26.8,"[1, 0.5048, 1]"
501,GA,POLK,13233,27.3,"[1, 0.4889, 1]"
502,GA,PULASKI,13235,29.8,"[1, 0.4095, 1]"
503,GA,PUTNAM,13237,30.7,"[1, 0.381, 1]"
504,GA,QUITMAN,13239,36.5,"[1, 0.19679999999999997, 1]"
505,GA,RABUN,13241,33.5,"[1, 0.2921, 1]"
506,GA,RANDOLPH,13243,32.9,"[1, 0.31110000000000004, 1]"
507,GA,RICHMOND,13245,25.5,"[1, 0.546, 1]"
508,GA,ROCKDALE,13247,25.5,"[1, 0.546, 1]"
509,GA,SCHLEY,13249,28.4,"[1, 0.45399999999999996, 1]"
510,GA,SCREVEN,13251,30.1,"[1, 0.4, 1]"
511,GA,SEMINOLE,13253,30.8,"[1, 0.3778, 1]"
512,GA,SPALDING,13255,28.1,"[1, 0.4635, 1]"
513,GA,STEPHENS,13257,29.1,"[1, 0.4317, 1]"
514,GA,STEWART,13259,27.4,"[1, 0.4857, 1]"
515,GA,SUMTER,13261,28.2,"[1, 0.46030000000000004, 1]"
516,GA,TALBOT,13263,32.1,"[1, 0.3365, 1]"
517,GA,TALIAFERRO,13265,35.3,"[1, 0.2349, 1]"
518,GA,TATTNALL,13267,25.7,"[1, 0.5397000000000001, 1]"
519,GA,TAYLOR,13269,31.8,"[1, 0.346, 1]"
520,GA,TELFAIR,13271,27.8,"[1, 0.473, 1]"
521,GA,TERRELL,13273,32.8,"[1, 0.3143, 1]"
522,GA,THOMAS,13275,29.0,"[1, 0.43489999999999995, 1]"
523,GA,TIFT,13277,27.7,"[1, 0.47619999999999996, 1]"
524,GA,TOOMBS,13279,28.5,"[1, 0.4508, 1]"
525,GA,TOWNS,13281,32.8,"[1, 0.3143, 1]"
526,GA,TREUTLEN,13283,27.0,"[1, 0.49839999999999995, 1]"
527,GA,TROUP,13285,25.6,"[1, 0.5428999999999999, 1]"
528,GA,TURNER,13287,30.8,"[1, 0.3778, 1]"
529,GA,TWIGGS,13289,33.5,"[1, 0.2921, 1]"
530,GA,UNION,13291,33.7,"[1, 0.28569999999999995, 1]"
531,GA,UPSON,13293,29.8,"[1, 0.4095, 1]"
532,GA,WALKER,13295,28.0,"[1, 0.4667, 1]"
533,GA,WALTON,13297,26.9,"[1, 0.5016, 1]"
534,GA,WARE,13299,29.6,"[1, 0.41590000000000005, 1]"
535,GA,WARREN,13301,33.3,"[1, 0.2984, 1]"
536,GA,WASHINGTON,13303,28.9,"[1, 0.43810000000000004, 1]"
537,GA,WAYNE,13305,27.8,"[1, 0.473, 1]"
538,GA,WEBSTER,13307,31.8,"[1, 0.346, 1]"
539,GA,WHEELER,13309,26.2,"[1, 0.5238, 1]"
540,GA,WHITE,13311,29.1,"[1, 0.4317, 1]"
541,GA,WHITFIELD,13313,24.3,"[1, 0.5841000000000001, 1]"
542,GA,WILCOX,13315,28.1,"[1, 0.4635, 1]"
543,GA,WILKES,13317,32.8,"[1, 0.3143, 1]"
544,GA,WILKINSON,13319,30.5,"[1, 0.3873, 1]"
545,GA,WORTH,13321,29.3,"[1, 0.4254, 1]"
546,HI,HAWAII,15001,20.8,"[1, 0.6952, 1]"
547,HI,HONOLULU,15003,17.0,"[1, 0.8159, 1]"
548,HI,KALAWAO,15005,31.5,"[1, 0.3556, 1]"
549,HI,KAUAI,15007,19.5,"[1, 0.7364999999999999, 1]"
550,HI,MAUI,15009,19.3,"[1, 0.7429, 1]"
551,ID,ADA,16001,23.9,"[1, 0.5968, 1]"
552,ID,ADAMS,16003,33.9,"[1, 0.2794, 1]"
553,ID,BANNOCK,16005,24.3,"[1, 0.5841000000000001, 1]"
554,ID,BEAR LAKE,16007,29.8,"[1, 0.4095, 1]"
555,ID,BENEWAH,16009,33.1,"[1, 0.30479999999999996, 1]"
556,ID,BINGHAM,16011,23.3,"[1, 0.6159, 1]"
557,ID,BLAINE,16013,23.8,"[1, 0.6, 1]"
558,ID,BOISE,16015,31.3,"[1, 0.3619, 1]"
559,ID,BONNER,16017,30.9,"[1, 0.37460000000000004, 1]"
560,ID,BONNEVILLE,16019,22.7,"[1, 0.6349, 1]"
561,ID,BOUNDARY,16021,30.4,"[1, 0.39049999999999996, 1]"
562,ID,BUTTE,16023,30.1,"[1, 0.4, 1]"
563,ID,CAMAS,16025,31.1,"[1, 0.36829999999999996, 1]"
564,ID,CANYON,16027,24.5,"[1, 0.5778, 1]"
565,ID,CARIBOU,16029,26.6,"[1, 0.5111, 1]"
566,ID,CASSIA,16031,25.4,"[1, 0.5492, 1]"
567,ID,CLARK,16033,26.6,"[1, 0.5111, 1]"
568,ID,CLEARWATER,16035,30.2,"[1, 0.39680000000000004, 1]"
569,ID,CUSTER,16037,33.2,"[1, 0.3016, 1]"
570,ID,ELMORE,16039,22.8,"[1, 0.6316999999999999, 1]"
571,ID,FRANKLIN,16041,25.2,"[1, 0.5556, 1]"
572,ID,FREMONT,16043,26.6,"[1, 0.5111, 1]"
573,ID,GEM,16045,32.1,"[1, 0.3365, 1]"
574,ID,GOODING,16047,26.3,"[1, 0.5206, 1]"
575,ID,IDAHO,16049,31.5,"[1, 0.3556, 1]"
576,ID,JEFFERSON,16051,22.7,"[1, 0.6349, 1]"
577,ID,JEROME,16053,24.1,"[1, 0.5905, 1]"
578,ID,KOOTENAI,16055,28.8,"[1, 0.4413, 1]"
579,ID,LATAH,16057,19.7,"[1, 0.7302, 1]"
580,ID,LEMHI,16059,33.8,"[1, 0.2825, 1]"
581,ID,LEWIS,16061,31.9,"[1, 0.3429, 1]"
582,ID,LINCOLN,16063,25.0,"[1, 0.5619000000000001, 1]"
583,ID,MADISON,16065,15.8,"[1, 0.854, 1]"
584,ID,MINIDOKA,16067,26.1,"[1, 0.527, 1]"
585,ID,NEZ PERCE,16069,30.7,"[1, 0.381, 1]"
586,ID,ONEIDA,16071,30.1,"[1, 0.4, 1]"
587,ID,OWYHEE,16073,30.0,"[1, 0.4032, 1]"
588,ID,PAYETTE,16075,28.1,"[1, 0.4635, 1]"
589,ID,POWER,16077,26.7,"[1, 0.5079, 1]"
590,ID,SHOSHONE,16079,30.7,"[1, 0.381, 1]"
591,ID,TETON,16081,22.0,"[1, 0.6571, 1]"
592,ID,TWIN FALLS,16083,26.6,"[1, 0.5111, 1]"
593,ID,VALLEY,16085,29.8,"[1, 0.4095, 1]"
594,ID,WASHINGTON,16087,32.0,"[1, 0.3397, 1]"
595,IL,ADAMS,17001,28.1,"[1, 0.4635, 1]"
596,IL,ALEXANDER,17003,34.2,"[1, 0.26980000000000004, 1]"
597,IL,BOND,17005,27.1,"[1, 0.4952, 1]"
598,IL,BOONE,17007,24.1,"[1, 0.5905, 1]"
599,IL,BROWN,17009,21.2,"[1, 0.6825, 1]"
600,IL,BUREAU,17011,29.0,"[1, 0.43489999999999995, 1]"
601,IL,CALHOUN,17013,29.7,"[1, 0.41269999999999996, 1]"
602,IL,CARROLL,17015,28.9,"[1, 0.43810000000000004, 1]"
603,IL,CASS,17017,26.9,"[1, 0.5016, 1]"
604,IL,CHAMPAIGN,17019,19.8,"[1, 0.727, 1]"
605,IL,CHRISTIAN,17021,26.9,"[1, 0.5016, 1]"
606,IL,CLARK,17023,28.2,"[1, 0.46030000000000004, 1]"
607,IL,CLAY,17025,28.4,"[1, 0.45399999999999996, 1]"
608,IL,CLINTON,17027,24.5,"[1, 0.5778, 1]"
609,IL,COLES,17029,24.2,"[1, 0.5872999999999999, 1]"
610,IL,COOK,17031,21.1,"[1, 0.6857, 1]"
611,IL,CRAWFORD,17033,27.2,"[1, 0.4921, 1]"
612,IL,CUMBERLAND,17035,28.2,"[1, 0.46030000000000004, 1]"
613,IL,DEKALB,17037,21.3,"[1, 0.6794, 1]"
614,IL,DE WITT,17039,26.9,"[1, 0.5016, 1]"
615,IL,DOUGLAS,17041,26.9,"[1, 0.5016, 1]"
616,IL,DUPAGE,17043,22.4,"[1, 0.6444, 1]"
617,IL,EDGAR,17045,29.6,"[1, 0.41590000000000005, 1]"
618,IL,EDWARDS,17047,28.4,"[1, 0.45399999999999996, 1]"
619,IL,EFFINGHAM,17049,25.6,"[1, 0.5428999999999999, 1]"
620,IL,FAYETTE,17051,26.7,"[1, 0.5079, 1]"
621,IL,FORD,17053,28.3,"[1, 0.45709999999999995, 1]"
622,IL,FRANKLIN,17055,29.7,"[1, 0.41269999999999996, 1]"
623,IL,FULTON,17057,28.5,"[1, 0.4508, 1]"
624,IL,GALLATIN,17059,31.0,"[1, 0.37139999999999995, 1]"
625,IL,GREENE,17061,29.0,"[1, 0.43489999999999995, 1]"
626,IL,GRUNDY,17063,23.3,"[1, 0.6159, 1]"
627,IL,HAMILTON,17065,29.0,"[1, 0.43489999999999995, 1]"
628,IL,HANCOCK,17067,30.2,"[1, 0.39680000000000004, 1]"
629,IL,HARDIN,17069,31.7,"[1, 0.34919999999999995, 1]"
630,IL,HENDERSON,17071,29.5,"[1, 0.41900000000000004, 1]"
631,IL,HENRY,17073,27.5,"[1, 0.48250000000000004, 1]"
632,IL,IROQUOIS,17075,29.3,"[1, 0.4254, 1]"
633,IL,JACKSON,17077,23.2,"[1, 0.619, 1]"
634,IL,JASPER,17079,27.4,"[1, 0.4857, 1]"
635,IL,JEFFERSON,17081,28.0,"[1, 0.4667, 1]"
636,IL,JERSEY,17083,26.4,"[1, 0.5175000000000001, 1]"
637,IL,JO DAVIESS,17085,29.8,"[1, 0.4095, 1]"
638,IL,JOHNSON,17087,27.2,"[1, 0.4921, 1]"
639,IL,KANE,17089,22.3,"[1, 0.6476, 1]"
640,IL,KANKAKEE,17091,27.0,"[1, 0.49839999999999995, 1]"
641,IL,KENDALL,17093,20.6,"[1, 0.7016, 1]"
642,IL,KNOX,17095,28.3,"[1, 0.45709999999999995, 1]"
643,IL,LAKE,17097,22.9,"[1, 0.6286, 1]"
644,IL,LA SALLE,17099,27.5,"[1, 0.48250000000000004, 1]"
645,IL,LAWRENCE,17101,25.4,"[1, 0.5492, 1]"
646,IL,LEE,17103,27.1,"[1, 0.4952, 1]"
647,IL,LIVINGSTON,17105,26.9,"[1, 0.5016, 1]"
648,IL,LOGAN,17107,25.6,"[1, 0.5428999999999999, 1]"
649,IL,MCDONOUGH,17109,22.0,"[1, 0.6571, 1]"
650,IL,MCHENRY,17111,23.3,"[1, 0.6159, 1]"
651,IL,MCLEAN,17113,20.3,"[1, 0.7111000000000001, 1]"
652,IL,MACON,17115,27.1,"[1, 0.4952, 1]"
653,IL,MACOUPIN,17117,27.2,"[1, 0.4921, 1]"
654,IL,MADISON,17119,28.1,"[1, 0.4635, 1]"
655,IL,MARION,17121,28.8,"[1, 0.4413, 1]"
656,IL,MARSHALL,17123,29.2,"[1, 0.4286, 1]"
657,IL,MASON,17125,29.3,"[1, 0.4254, 1]"
658,IL,MASSAC,17127,29.8,"[1, 0.4095, 1]"
659,IL,MENARD,17129,27.6,"[1, 0.47940000000000005, 1]"
660,IL,MERCER,17131,28.3,"[1, 0.45709999999999995, 1]"
661,IL,MONROE,17133,25.3,"[1, 0.5524, 1]"
662,IL,MONTGOMERY,17135,28.2,"[1, 0.46030000000000004, 1]"
663,IL,MORGAN,17137,27.7,"[1, 0.47619999999999996, 1]"
664,IL,MOULTRIE,17139,28.4,"[1, 0.45399999999999996, 1]"
665,IL,OGLE,17141,25.9,"[1, 0.5333, 1]"
666,IL,PEORIA,17143,25.3,"[1, 0.5524, 1]"
667,IL,PERRY,17145,26.6,"[1, 0.5111, 1]"
668,IL,PIATT,17147,26.0,"[1, 0.5302, 1]"
669,IL,PIKE,17149,29.0,"[1, 0.43489999999999995, 1]"
670,IL,POPE,17151,28.4,"[1, 0.45399999999999996, 1]"
671,IL,PULASKI,17153,32.8,"[1, 0.3143, 1]"
672,IL,PUTNAM,17155,28.1,"[1, 0.4635, 1]"
673,IL,RANDOLPH,17157,26.6,"[1, 0.5111, 1]"
674,IL,RICHLAND,17159,29.7,"[1, 0.41269999999999996, 1]"
675,IL,ROCK ISLAND,17161,27.4,"[1, 0.4857, 1]"
676,IL,ST. CLAIR,17163,28.2,"[1, 0.46030000000000004, 1]"
677,IL,SALINE,17165,30.1,"[1, 0.4, 1]"
678,IL,SANGAMON,17167,25.6,"[1, 0.5428999999999999, 1]"
679,IL,SCHUYLER,17169,28.3,"[1, 0.45709999999999995, 1]"
680,IL,SCOTT,17171,29.0,"[1, 0.43489999999999995, 1]"
681,IL,SHELBY,17173,29.1,"[1, 0.4317, 1]"
682,IL,STARK,17175,30.2,"[1, 0.39680000000000004, 1]"
683,IL,STEPHENSON,17177,29.5,"[1, 0.41900000000000004, 1]"
684,IL,TAZEWELL,17179,25.9,"[1, 0.5333, 1]"
685,IL,UNION,17181,29.0,"[1, 0.43489999999999995, 1]"
686,IL,VERMILION,17183,27.7,"[1, 0.47619999999999996, 1]"
687,IL,WABASH,17185,28.5,"[1, 0.4508, 1]"
688,IL,WARREN,17187,26.6,"[1, 0.5111, 1]"
689,IL,WASHINGTON,17189,27.3,"[1, 0.4889, 1]"
690,IL,WAYNE,17191,29.2,"[1, 0.4286, 1]"
691,IL,WHITE,17193,30.2,"[1, 0.39680000000000004, 1]"
692,IL,WHITESIDE,17195,26.6,"[1, 0.5111, 1]"
693,IL,WILL,17197,23.4,"[1, 0.6127, 1]"
694,IL,WILLIAMSON,17199,26.5,"[1, 0.5143, 1]"
695,IL,WINNEBAGO,17201,27.1,"[1, 0.4952, 1]"
696,IL,WOODFORD,17203,26.4,"[1, 0.5175000000000001, 1]"
697,IN,ADAMS,18001,28.2,"[1, 0.46030000000000004, 1]"
698,IN,ALLEN,18003,24.2,"[1, 0.5872999999999999, 1]"
699,IN,BARTHOLOMEW,18005,28.0,"[1, 0.4667, 1]"
700,IN,BENTON,18007,29.6,"[1, 0.41590000000000005, 1]"
701,IN,BLACKFORD,18009,32.2,"[1, 0.33330000000000004, 1]"
702,IN,BOONE,18011,25.3,"[1, 0.5524, 1]"
703,IN,BROWN,18013,32.5,"[1, 0.3238, 1]"
704,IN,CARROLL,18015,30.4,"[1, 0.39049999999999996, 1]"
705,IN,CASS,18017,29.0,"[1, 0.43489999999999995, 1]"
706,IN,CLARK,18019,26.5,"[1, 0.5143, 1]"
707,IN,CLAY,18021,29.9,"[1, 0.4063, 1]"
708,IN,CLINTON,18023,29.0,"[1, 0.43489999999999995, 1]"
709,IN,CRAWFORD,18025,32.4,"[1, 0.32699999999999996, 1]"
710,IN,DAVIESS,18027,28.3,"[1, 0.45709999999999995, 1]"
711,IN,DEARBORN,18029,30.1,"[1, 0.4, 1]"
712,IN,DECATUR,18031,27.7,"[1, 0.47619999999999996, 1]"
713,IN,DE KALB,18033,28.3,"[1, 0.45709999999999995, 1]"
714,IN,DELAWARE,18035,26.3,"[1, 0.5206, 1]"
715,IN,DUBOIS,18037,28.2,"[1, 0.46030000000000004, 1]"
716,IN,ELKHART,18039,26.4,"[1, 0.5175000000000001, 1]"
717,IN,FAYETTE,18041,31.7,"[1, 0.34919999999999995, 1]"
718,IN,FLOYD,18043,27.3,"[1, 0.4889, 1]"
719,IN,FOUNTAIN,18045,30.9,"[1, 0.37460000000000004, 1]"
720,IN,FRANKLIN,18047,28.8,"[1, 0.4413, 1]"
721,IN,FULTON,18049,30.1,"[1, 0.4, 1]"
722,IN,GIBSON,18051,29.2,"[1, 0.4286, 1]"
723,IN,GRANT,18053,29.2,"[1, 0.4286, 1]"
724,IN,GREENE,18055,29.3,"[1, 0.4254, 1]"
725,IN,HAMILTON,18057,22.0,"[1, 0.6571, 1]"
726,IN,HANCOCK,18059,26.4,"[1, 0.5175000000000001, 1]"
727,IN,HARRISON,18061,28.4,"[1, 0.45399999999999996, 1]"
728,IN,HENDRICKS,18063,24.2,"[1, 0.5872999999999999, 1]"
729,IN,HENRY,18065,30.8,"[1, 0.3778, 1]"
730,IN,HOWARD,18067,30.0,"[1, 0.4032, 1]"
731,IN,HUNTINGTON,18069,27.9,"[1, 0.4698, 1]"
732,IN,JACKSON,18071,29.2,"[1, 0.4286, 1]"
733,IN,JASPER,18073,27.1,"[1, 0.4952, 1]"
734,IN,JAY,18075,29.2,"[1, 0.4286, 1]"
735,IN,JEFFERSON,18077,29.6,"[1, 0.41590000000000005, 1]"
736,IN,JENNINGS,18079,28.4,"[1, 0.45399999999999996, 1]"
737,IN,JOHNSON,18081,25.6,"[1, 0.5428999999999999, 1]"
738,IN,KNOX,18083,27.8,"[1, 0.473, 1]"
739,IN,KOSCIUSKO,18085,27.6,"[1, 0.47940000000000005, 1]"
740,IN,LAGRANGE,18087,27.3,"[1, 0.4889, 1]"
741,IN,LAKE,18089,26.9,"[1, 0.5016, 1]"
742,IN,LA PORTE,18091,29.3,"[1, 0.4254, 1]"
743,IN,LAWRENCE,18093,30.6,"[1, 0.3841, 1]"
744,IN,MADISON,18095,30.5,"[1, 0.3873, 1]"
745,IN,MARION,18097,22.0,"[1, 0.6571, 1]"
746,IN,MARSHALL,18099,28.1,"[1, 0.4635, 1]"
747,IN,MARTIN,18101,29.7,"[1, 0.41269999999999996, 1]"
748,IN,MIAMI,18103,29.3,"[1, 0.4254, 1]"
749,IN,MONROE,18105,21.3,"[1, 0.6794, 1]"
750,IN,MONTGOMERY,18107,30.4,"[1, 0.39049999999999996, 1]"
751,IN,MORGAN,18109,27.4,"[1, 0.4857, 1]"
752,IN,NEWTON,18111,31.1,"[1, 0.36829999999999996, 1]"
753,IN,NOBLE,18113,27.9,"[1, 0.4698, 1]"
754,IN,OHIO,18115,30.0,"[1, 0.4032, 1]"
755,IN,ORANGE,18117,31.4,"[1, 0.3587, 1]"
756,IN,OWEN,18119,31.8,"[1, 0.346, 1]"
757,IN,PARKE,18121,30.3,"[1, 0.39370000000000005, 1]"
758,IN,PERRY,18123,29.8,"[1, 0.4095, 1]"
759,IN,PIKE,18125,31.1,"[1, 0.36829999999999996, 1]"
760,IN,PORTER,18127,26.3,"[1, 0.5206, 1]"
761,IN,POSEY,18129,29.0,"[1, 0.43489999999999995, 1]"
762,IN,PULASKI,18131,30.9,"[1, 0.37460000000000004, 1]"
763,IN,PUTNAM,18133,24.4,"[1, 0.581, 1]"
764,IN,RANDOLPH,18135,31.0,"[1, 0.37139999999999995, 1]"
765,IN,RIPLEY,18137,29.5,"[1, 0.41900000000000004, 1]"
766,IN,RUSH,18139,31.0,"[1, 0.37139999999999995, 1]"
767,IN,ST. JOSEPH,18141,26.7,"[1, 0.5079, 1]"
768,IN,SCOTT,18143,30.4,"[1, 0.39049999999999996, 1]"
769,IN,SHELBY,18145,28.6,"[1, 0.4476, 1]"
770,IN,SPENCER,18147,28.6,"[1, 0.4476, 1]"
771,IN,STARKE,18149,31.1,"[1, 0.36829999999999996, 1]"
772,IN,STEUBEN,18151,29.3,"[1, 0.4254, 1]"
773,IN,SULLIVAN,18153,29.8,"[1, 0.4095, 1]"
774,IN,SWITZERLAND,18155,31.1,"[1, 0.36829999999999996, 1]"
775,IN,TIPPECANOE,18157,18.9,"[1, 0.7556, 1]"
776,IN,TIPTON,18159,29.4,"[1, 0.4222, 1]"
777,IN,UNION,18161,30.0,"[1, 0.4032, 1]"
778,IN,VANDERBURGH,18163,29.0,"[1, 0.43489999999999995, 1]"
779,IN,VERMILLION,18165,30.0,"[1, 0.4032, 1]"
780,IN,VIGO,18167,26.4,"[1, 0.5175000000000001, 1]"
781,IN,WABASH,18169,29.9,"[1, 0.4063, 1]"
782,IN,WARREN,18171,30.0,"[1, 0.4032, 1]"
783,IN,WARRICK,18173,29.2,"[1, 0.4286, 1]"
784,IN,WASHINGTON,18175,29.1,"[1, 0.4317, 1]"
785,IN,WAYNE,18177,31.6,"[1, 0.35240000000000005, 1]"
786,IN,WELLS,18179,28.4,"[1, 0.45399999999999996, 1]"
787,IN,WHITE,18181,29.3,"[1, 0.4254, 1]"
788,IN,WHITLEY,18183,28.6,"[1, 0.4476, 1]"
789,IA,ADAIR,19001,28.4,"[1, 0.45399999999999996, 1]"
