,FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
265,3004552143.0,Banner Desert Med Center And Cardon Children's Med Center,yes,https://www.bannerhealth.com,-,Mesa,Arizona,85202,United States,2017.0,1015130.0,No,5/4/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
259,3012085771.0,AxoGen Corporation,yes,https://www.axogeninc.com/,-,Dayton,Ohio,45402,United States,2017.0,990232.0,No,10/28/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1033,3007950337.0,Dorotea LLC dba BioRepository Service LLC,yes,-,-,San Antonio,Texas,78249,United States,2017.0,1008843.0,No,3/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1687,3010307838.0,MacMedical Inc,yes,-,-,Mesa,Arizona,85202,United States,2017.0,1010165.0,No,4/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2853,3004740532.0,Alta Bates IVF Program,yes,http://www.abivf.com,-,Berkeley,California,94705,United States,2017.0,1023187.0,No,7/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1698,3005374502.0,Massachusetts General Hospital,yes,-,-,Boston,Massachusetts,2114,United States,2017.0,999897.0,No,1/24/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2712,3004554760.0,UT Health San Antonio Reproductive Health and Fertility Center,yes,-,-,San Antonio,Texas,78229,United States,2017.0,1028945.0,No,9/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
974,3010469922.0,Davies Fertility & IVF Specialists,yes,-,-,Glenview,Illinois,60026,United States,2017.0,1014991.0,No,6/8/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
281,3011724860.0,"Cade Medical, Inc.",yes,https://www.cademed.com,-,Temecula,California,92590,United States,2017.0,1003866.0,No,12/29/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1761,3004213899.0,"Michigan Comprehensive Fertility Center, LLC",yes,-,-,Clinton Township,Michigan,48038,United States,2017.0,1026873.0,No,7/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
202,1000219637.0,"Sterigenics US, LLC",yes,https://sterigenics.com/,-,Charlotte,North Carolina,28278,United States,2017.0,1019659.0,No,7/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1689,3004169562.0,Main Line Fertility Center,yes,-,-,Bryn Mawr,Pennsylvania,19010,United States,2017.0,1017826.0,No,6/1/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
197,3013559264.0,"StemImmune, Inc",-,https://stem-immune.com/,-,San Diego,California,92122,United States,2017.0,1020495.0,No,8/4/2017,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
284,3003727910.0,Cardinal Health dba Specialty Pharmaceutical Services,yes,https://www.cardinalhealth.com,-,La Vergne,Tennessee,37086,United States,2017.0,989405.0,No,10/5/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1008,1000120733.0,"Dentsply IH, Inc.",yes,-,-,Waltham,Massachusetts,2451,United States,2017.0,997615.0,No,1/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1601,3007797034.0,LifeNet Health Chandler Creek,yes,-,-,Virginia Beach,Virginia,23453,United States,2017.0,1008534.0,No,3/3/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
199,1000306431.0,Sterigenics U.S. LLC.,yes,https://sterigenics.com/,-,Corona,California,92878,United States,2017.0,1010583.0,No,4/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
276,3003833527.0,Biovex Ltd,yes,https://www.bionity.com/en/companies/12432/biovex-ltd.html,-,Abingdon,-,-,United Kingdom,2017.0,1010934.0,No,2/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1013,3009824028.0,Deshotels & Associates,yes,-,-,Lafayette,Louisiana,70506,United States,2017.0,1005216.0,No,2/9/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2839,3011692892.0,Yado Medical Inc,yes,-,-,Columbia,Illinois,62236,United States,2017.0,1009938.0,No,4/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1679,3003971418.0,Lucile Salter Packard Children's Hospital Stanford Med Fertility and Reproductive Hlth,yes,-,-,Sunnyvale,California,94087,United States,2017.0,1002842.0,No,2/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1074,3009660257.0,"Endoco, Inc dba Ultimate Dental",yes,-,-,Memphis,Tennessee,38133,United States,2017.0,991995.0,No,11/16/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
968,3006601551.0,"Dallas-Fort Worth Fertility Associates, P.A.",yes,-,-,Dallas,Texas,75231,United States,2017.0,1006259.0,No,3/1/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1682,3010600128.0,"M2 Medicine Man, Inc",yes,-,-,Nashville,Tennessee,37210,United States,2017.0,991509.0,No,11/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
203,3000215205.0,"Sterigenics US, LLC",yes,https://sterigenics.com/,-,Hayward,California,94545,United States,2017.0,1009381.0,No,4/4/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
522,3004513908.0,"A&M Endeavors, LLC",yes,-,-,Winter Park,Florida,32792,United States,2016.0,954266.0,No,1/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
511,3009174179.0,"Zimmer Spine, Inc.",yes,https://www.zimmerbiomet.com/en,-,Memphis,Tennessee,38118,United States,2016.0,979761.0,No,6/13/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
322,3004732463.0,Viracor-IBT Laboratories,yes,https://www.eurofins-viracor.com/clinical/news-and-events/posts/2013/november/viracor-ibt-laboratories-acquires-assets-of-the-national-institute-of-transplantation/,-,Los Angeles,California,90057,United States,2016.0,989116.0,No,8/23/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
510,3011911285.0,"Zimmer Solutions, Inc",yes,https://www.zimmerbiomet.com/en,-,Theodore,Alabama,36582,United States,2016.0,947900.0,No,11/9/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
513,3010010002.0,Office of Chief Medical Examiner Decomposition Room,-,https://www1.nyc.gov/site/ocme/index.page,-,Smithtown,New York,11787,United States,2016.0,984579.0,No,9/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
514,3005031160.0,XTANT Medical,yes,https://xtantmedical.com/,-,Belgrade,Montana,59714,United States,2016.0,969771.0,No,5/18/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
256,3009201724.0,AXIS Spine LLC,yes,https://www.axisspinecenter.com/,-,Westlake Village,California,91361,United States,2016.0,952461.0,No,12/21/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
327,3001236615.0,Eversight,yes,https://www.eversightvision.org/,-,Clark,New Jersey,7066,United States,2016.0,986660.0,No,9/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012,3010944351.0,Amery Regional Medical Center,yes,https://www.healthpartners.com/care/hospitals/amery/,-,Amery,Wisconsin,54001,United States,2016.0,951130.0,No,11/18/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
257,3011006318.0,Axogen Corporation,yes,https://www.axogeninc.com,-,Burleson,Texas,76028,United States,2016.0,946545.0,No,10/13/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2664,3003926999.0,UF Reproductive Medicine at Springhill,yes,-,-,Gainesville,Florida,32606,United States,2016.0,987875.0,No,9/27/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
279,3010959409.0,"Tritium BioSciences, LLC",yes,https://www.bizapedia.com/us/tritium-biosciences-llc.html,-,Cordova,Tennessee,38018,United States,2016.0,949730.0,No,11/30/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
301,3006812586.0,"Max Spine, LLC",yes,https://www.corporationwiki.com/Texas/El-Paso/max-spine-llc/37765531.aspx,-,El Paso,Texas,79902,United States,2016.0,989064.0,No,8/18/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2335,3009083358.0,Saving Sight,yes,-,-,Hutchinson,Kansas,67501,United States,2016.0,970160.0,No,5/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
10,3003523239.0,Interventional Spine Inc,yes,http://interventionalspine.net/,-,Irvine,California,92618,United States,2016.0,984902.0,No,9/6/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2304,3004512479.0,Rupp  and Associates,yes,-,-,Lexington,Kentucky,40502,United States,2016.0,948637.0,No,11/5/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2300,3010461766.0,RTI Donor Services-Melbourne,yes,-,-,Melbourne,Florida,32935,United States,2016.0,969009.0,No,3/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
27,3005332475.0,Fisher Bioservices,yes,http://www.fisherbioservices.com/,-,Rockville,Maryland,20850,United States,2016.0,970723.0,No,5/20/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2676,3011481600.0,"Unity Fertility Center, LLC",yes,-,-,Pasadena,California,91105,United States,2016.0,987193.0,No,9/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
267,1070400.0,Baptist Health Lexington,yes,https://www.baptisthealth.com/lexington/,-,Lexington,Kentucky,40503,United States,2016.0,965022.0,No,4/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
47,3009395849.0,"Affirmative Solutions, LLC",yes,https://affirmative-solutions.com/,-,Woodstock,Georgia,30188,United States,2016.0,944699.0,No,10/5/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
311,3008821247.0,Dendreon Pharmaceuticals LLC,-,https://www.dendreon.com/,-,Seal Beach,California,90740,United States,2016.0,961300.0,No,1/22/2016,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
40,3010563499.0,"West Virginia Biologics, LLC",-,http://www.wvbiological.com/,-,Huntington,West Virginia,25701,United States,2016.0,975881.0,No,6/8/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
542,3005208550.0,Advanced Reproductive Center of Hawaii,yes,-,-,Honolulu,Hawaii,96826,United States,2016.0,951149.0,No,12/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
411,3001238776.0,New York Firefighters Skin Bank New York Presbyterian Hosp,-,https://www.nyp.org/burn-center/burn-center-specialized-programs,-,New York,New York,10065,United States,2016.0,952441.0,No,12/15/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
408,3009144915.0,"Nuvasive PR, Inc.",yes,https://www.nuvasive.com/,-,Guaynabo,Puerto Rico,968,United States,2016.0,969787.0,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2618,1000306415.0,Tissue Banks International Inc,yes,-,-,Los Angeles,California,90017,United States,2016.0,983208.0,No,5/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
142,3003366180.0,Next Step Medical Co Inc,-,"https://npino.com/medical-supplies/1669510327-next-step-medical,-co./",-,Rio Piedras,Puerto Rico,925,United States,2016.0,970045.0,No,3/17/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2497,3003926777.0,"Specialists in Reproductive Medicine & Surgery, P.A.",yes,-,-,Fort Myers,Florida,33907,United States,2016.0,969003.0,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
188,3007066137.0,"Sentry Biopharma Services, Inc.",yes,https://sentrybps.com/,-,Indianapolis,Indiana,46241,United States,2016.0,977286.0,No,6/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2581,3005033595.0,The Fertility Center of Oregon,yes,-,-,Eugene,Oregon,97401,United States,2016.0,963734.0,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
192,3005404232.0,Stanford Clinical Laboratory at Hillview,-,https://stanfordlab.com/clinical-pathology.html,-,Palo Alto,California,94304,United States,2016.0,984041.0,No,8/22/2016,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
383,3001237814.0,Mayo Clinic Florida,yes,https://www.mayoclinic.org/patient-visitor-guide/florida,-,Jacksonville,Florida,32224,United States,2016.0,952420.0,No,12/17/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2566,1048067.0,"The Blood Connection, Inc.",yes,-,-,Piedmont,South Carolina,29673,United States,2016.0,982571.0,No,8/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
390,3004097636.0,Medtronic,-,https://www.medtronic.com/us-en/index.html,-,Minneapolis,Minnesota,55416,United States,2016.0,961416.0,No,2/1/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2557,3007274509.0,Tennessee Reproductive Medicine,yes,-,-,Chattanooga,Tennessee,37421,United States,2016.0,960961.0,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
391,3004185781.0,Medtronic Inc,yes,https://www.medtronic.com/us-en/index.html,-,Tempe,Arizona,85281,United States,2016.0,982761.0,No,7/14/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
198,1000114185.0,Sterigenics U.S. LLC,yes,https://sterigenics.com/,-,Mulberry,Florida,33860,United States,2016.0,953954.0,No,1/5/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
369,2027754.0,"Osteomed, LLC",yes,https://www.linkedin.com/company/osteomed/,-,Addison,Texas,75001,United States,2016.0,955878.0,No,1/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2888,3004089642.0,Choice Spine LLC,yes,https://choicespine.com/,-,Knoxville,Tennessee,37919,United States,2016.0,966606.0,No,2/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2847,3003929882.0,"Medsource, Inc.",yes,http://medsourceinc.net/,-,Tiverton,Rhode Island,2878,United States,2016.0,968327.0,No,5/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
135,3008286831.0,"University Of Chicago Medical Ctr, Clinical Microbiology",yes,https://microbiology.uchicago.edu/,-,Chicago,Illinois,60637,United States,2016.0,993211.0,No,7/29/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
482,3004080823.0,UW Medicine - University of Washington,yes,https://www.uwmedicine.org/,-,Seattle,Washington,98195,United States,2016.0,986183.0,No,9/12/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
483,3004561799.0,University of Washington Med Center - Roosevelt,yes,https://www.uwmedicine.org/locations/general-internal-medicine-center-uwmc-roosevelt,-,Seattle,Washington,98105,United States,2016.0,951118.0,No,12/9/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2452,3004369206.0,"Sota, Inc",yes,-,-,Eden Prairie,Minnesota,55344,United States,2016.0,952590.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
488,3002836339.0,Vericel Corporation,-,https://www.vcel.com/,-,Cambridge,Massachusetts,2139,United States,2016.0,1006746.0,No,5/27/2016,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2784,1043534.0,Wright Medical Technology Inc,yes,-,-,Arlington,Tennessee,38002,United States,2016.0,972995.0,No,6/6/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2432,3003435301.0,Shriners Hospital for Children - Boston,yes,-,-,Boston,Massachusetts,2114,United States,2016.0,978314.0,No,7/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
248,3009692883.0,AMG MED GROUP Corp,-,https://www.amgmedicalgroup.com/,-,Davie,Florida,33324,United States,2016.0,987203.0,No,6/1/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004,3006228878.0,Empire Medical,yes,https://www.empiremed.org/,-,Wildomar,California,92595,United States,2016.0,985987.0,No,6/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
88,1174694.0,NIH Clinical Center,yes,https://clinicalcenter.nih.gov/,-,Bethesda,Maryland,20892,United States,2016.0,988673.0,No,8/15/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
338,3010663875.0,Impact Ortho Inc,yes,https://www.impact-ortho.com/about-us/our-team/,-,San Diego,California,92121,United States,2016.0,970186.0,No,4/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
224,3005448546.0,Center For Womens's Medicine,yes,https://womanshospital.com/,-,Houston,Texas,77079,United States,2016.0,972437.0,No,5/31/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2940,3009829008.0,American Donor Services,yes,https://www.americandonorservices.org/,-,Indianapolis,Indiana,46256,United States,2016.0,985571.0,No,9/15/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
343,1938191.0,"Integra Lifescience, LLC",yes,https://www.integralife.com/,-,Fenton,Missouri,63026,United States,2016.0,945325.0,No,10/8/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2950,3010520853.0,Aurum Group Llc,yes,https://www.aurora-spine.com/,-,El Paso,Texas,79901,United States,2016.0,988047.0,No,8/19/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
459,1413787.0,"Sunstar Americas, Inc.",yes,https://www.sunstar.com/,-,Schaumburg,Illinois,60195,United States,2016.0,985191.0,No,6/6/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
110,3011483830.0,"IntegraMed Medical Connecticut, LLC",yes,https://imedcenter.com/,-,Trumbull,Connecticut,6611,United States,2016.0,948012.0,No,11/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
462,3012007642.0,TelaGen LLC,yes,https://www.telagenllc.com/,-,Pensacola,Florida,32504,United States,2016.0,972207.0,No,3/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2633,3011554947.0,Transplant For Life,yes,-,-,Temecula,California,92590,United States,2016.0,989323.0,No,9/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2634,3010027034.0,"Transplant For Life, LLC",yes,-,-,Phoenix,Arizona,85034,United States,2016.0,984413.0,No,8/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2464,3002133860.0,South Georgia Medical Center Blood Bank,yes,-,-,Valdosta,Georgia,31602,United States,2016.0,968323.0,No,4/27/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
111,1000139011.0,"InterMountain Medical, Inc",-,https://intermountainhealthcare.org/,-,Lakewood,Colorado,80215,United States,2016.0,951841.0,No,11/4/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2971,3004757032.0,Brooks Life Sciences Inc,yes,https://www.brooks.com/,-,Indianapolis,Indiana,46241,United States,2016.0,983379.0,No,8/5/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
664,3003348028.0,"Beth Ary MD, Inc",yes,-,-,Newport Beach,California,92660,United States,2016.0,950313.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1441,3005208455.0,"IVF Hawaii, Inc. dba IVF Hawaii",yes,-,-,Honolulu,Hawaii,96813,United States,2016.0,948461.0,No,11/13/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2017,3005837301.0,"Orthopaedic & Spine Technologies, LLC",yes,-,-,West Chester,Pennsylvania,19382,United States,2016.0,982766.0,No,7/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1603,3008569040.0,Lifenet Health Division,yes,-,-,Sacramento,California,95816,United States,2016.0,958211.0,No,12/16/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2026,3006405502.0,Osteologic Surgical Inc.,yes,-,-,Richmond,Virginia,23230,United States,2016.0,950536.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1781,3005172451.0,Mid-Missouri Reproductive Med & Srgry Inc,yes,-,-,Columbia,Missouri,65201,United States,2016.0,951686.0,No,12/1/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1815,3004562918.0,Midwestern Medical Inc,yes,-,-,Overland Park,Kansas,66211,United States,2016.0,955635.0,No,12/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1488,3006740753.0,"JWC Medical, LLC",yes,-,-,Richmond,Virginia,23230,United States,2016.0,950973.0,No,12/1/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1144,3006164588.0,Fertility Center of San Antonio,yes,-,-,San Antonio,Texas,78229,United States,2016.0,967352.0,No,4/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1598,3003452736.0,LifeNet Health,yes,-,-,Richmond,Virginia,23227,United States,2016.0,976091.0,No,6/28/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1474,3011291619.0,IVFMD and Advanced Reproductive Laboratory,yes,-,-,Arlington,Texas,76014,United States,2016.0,953340.0,No,12/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2009,3003985017.0,"ORM Fertility, LLC",yes,-,-,Portland,Oregon,97205,United States,2016.0,965432.0,No,4/13/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1442,3007500527.0,"IVF Institute, P.A.",yes,-,-,Dallas,Texas,75230,United States,2016.0,960744.0,No,2/12/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1171,3003966281.0,Fertility Reproductive Endocrinology Specialists,yes,-,-,Palm Springs,California,92262,United States,2016.0,973304.0,No,5/17/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1054,3010949709.0,East Tennessee Lions Eye Bank,yes,-,-,Johnson City,Tennessee,37604,United States,2016.0,948386.0,No,11/16/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1621,3001518813.0,Lions Eye Bank For Long Island,yes,-,-,Valley Stream,New York,11580,United States,2016.0,984391.0,No,9/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
734,3005342355.0,California Cryobank LLC,yes,-,-,Los Angeles,California,90025,United States,2016.0,989122.0,No,8/18/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1055,3007789307.0,Eggert Medical Inc,yes,-,-,Copley,Ohio,44321,United States,2016.0,952979.0,No,12/17/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1056,3011553814.0,"Elite Allograft, Inc.",yes,-,-,Van Nuys,California,91401,United States,2016.0,988830.0,No,8/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
754,3007093858.0,Carle Health Care Inc Reproductive Reproductive Windsor,yes,-,-,Urbana,Illinois,61802,United States,2016.0,968472.0,No,4/11/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
752,3009687539.0,Caribbean Dental Products Corp.,yes,-,-,Bayamon,Puerto Rico,959,United States,2016.0,977271.0,No,6/28/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1920,3005939824.0,NoMad Medical LLC,yes,-,-,Memphis,Tennessee,38134,United States,2016.0,974392.0,No,6/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1928,3006341508.0,North Carolina IVF Labs,yes,-,-,Fayetteville,North Carolina,28304,United States,2016.0,984880.0,No,9/20/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1867,3011674086.0,"My Doctors Choice Sterile Implants, LLC",yes,-,-,Bensalem,Pennsylvania,19020,United States,2016.0,963184.0,No,3/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1572,3003404205.0,"LifeChoice Donor Services, Inc.",yes,-,-,Bloomfield,Connecticut,6002,United States,2016.0,979472.0,No,8/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1088,3011417007.0,Executive Park Surgery Center,yes,-,-,Fort Smith,Arkansas,72903,United States,2016.0,964387.0,No,3/17/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1896,3012046550.0,"New Life Medical Services, LLC",yes,-,-,Lutz,Florida,33548,United States,2016.0,971667.0,No,2/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
859,3003972435.0,Columbia University Fertility Center,yes,-,-,New York,New York,10019,United States,2016.0,978264.0,No,7/8/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1819,3004169154.0,Millennium Medical Technologies Inc,yes,-,-,Carlsbad,California,92011,United States,2016.0,950913.0,No,11/18/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1493,3003092100.0,Kaiser Foundation Health Plan of the Northwest,yes,-,-,Portland,Oregon,97230,United States,2016.0,967597.0,No,4/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1117,3011042023.0,Family Inceptions International,yes,-,-,Norcross,Georgia,30092,United States,2016.0,957245.0,No,2/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1120,3011691502.0,Fertility & Cryogenics Lab @ Weiss,yes,-,-,Chicago,Illinois,60640,United States,2016.0,952712.0,No,12/18/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
