,Legal Name,City,State,Zip,Country/Area,lat,lon,display,address
1003,"Shady Grove Fertility Center of Pennsylvania , PLLC",Lancaster,Pennsylvania,17601,United States,40.0726070131379,-76.32322849989143,"Lancaster County, Pennsylvania, 17601, United States","17601 , Lancaster , Pennsylvania"
1004,Shady Grove Fertility Center of Pennsylvania PLLC,Philadelphia,Pennsylvania,19102,United States,39.95044374916201,-75.16595420223464,"Center City, Philadelphia, Philadelphia County, Pennsylvania, 19102, United States","19102 , Philadelphia , Pennsylvania"
1005,"Shady Grove Fertility Center of Pennsylvania, PLLC",Mechanicsburg,Pennsylvania,17050,United States,40.27673215,-76.98444602055159,"Pennsylvania Department of Corrections, 1920, Technology Parkway, Cumberland Technology Park, Good Hope, Mechanicsburg, Cumberland County, Pennsylvania, 17050, United States","17050 , Mechanicsburg , Pennsylvania"
1006,Shady Grove Fertility Jones Institute,Norfolk,Virginia,23507,United States,36.86502937171783,-76.30073375342913,"Norfolk, Virginia, 23507, United States","23507 , Norfolk , Virginia"
1007,Shady Grove Fertility of Pennsylvania,Warrington,Pennsylvania,18976,United States,40.24019891401152,-75.1351912378119,"Warrington Township, Bucks County, Pennsylvania, 18976, United States","18976 , Warrington , Pennsylvania"
1008,Shady Grove Fertility of Philadelphia,Chesterbrook,Pennsylvania,19087,United States,40.0649084,-75.4621199,"Chesterbrook Boulevard, Howellville, Tredyffrin Township, Chester County, Pennsylvania, 19312, United States","19087 , Chesterbrook , Pennsylvania"
1009,Shady Grove Reproductive Science Center,Columbia,Maryland,21044,United States,39.21147315852843,-76.87944903050168,"Columbia, Howard County, Maryland, 21044, United States","21044 , Columbia , Maryland"
1010,Shady Grove Reproductive Science Center P.C.,Annapolis,Maryland,21401,United States,38.98481063962704,-76.51679856678321,"Annapolis, Anne Arundel County, Maryland, 21401, United States","21401 , Annapolis , Maryland"
1011,Shady Grove Reproductive Science Center PC,Leesburg,Virginia,20176,United States,39.10244194648046,-77.51706483337426,"Leesburg, Loudoun County, Virginia, 20176, United States","20176 , Leesburg , Virginia"
1012,"Shore Area In Vitro Fertilization Laboratories, P.C.",Lakewood,New Jersey,8701,United States,40.0978929,-74.2176435,"Lakewood, Ocean County, New Jersey, 08701, United States","8701 , Lakewood , New Jersey"
1013,"Shore Institute For Reproductive Medicine, P.C.",Lakewood,New Jersey,8701,United States,40.0978929,-74.2176435,"Lakewood, Ocean County, New Jersey, 08701, United States","8701 , Lakewood , New Jersey"
1014,Shoreline Medical LLC,Chesapeake,Virginia,23320,United States,36.75782250305924,-76.23509177922608,"Chesapeake, Virginia, 23320, United States","23320 , Chesapeake , Virginia"
1015,Shriners Hospitals for Children,Galveston,Texas,77550,United States,29.30320032570621,-94.78876864435028,"Galveston, Galveston County, Texas, 77550, United States","77550 , Galveston , Texas"
1016,"Sight Society Of Northeastern New York, Inc.",Albany,New York,12203,United States,42.67789470539624,-73.8297262525607,"Town of Guilderland, Albany County, New York, 12203, United States","12203 , Albany , New York"
1017,"Sight Society of NENY, Inc. Lions Eye Bank of Rochester",Rochester,New York,14623,United States,43.11370735,-77.67223448331175,"New York Army National Guard, City of Rochester, Monroe County, New York, United States","14623 , Rochester , New York"
1018,SightLife/CorneaGen,Bethlehem,Pennsylvania,18017,United States,40.64817853311828,-75.37578331838709,"Bethlehem, Northampton County, Pennsylvania, 18017, United States","18017 , Bethlehem , Pennsylvania"
1019,Singing River Hospital Blood Bank,Pascagoula,Mississippi,39581,United States,30.3646795,-88.5585995,"Pascagoula, Jackson County, Mississippi, United States","39581 , Pascagoula , Mississippi"
1020,"Six Medical Solutions, LLC",Scottsdale,Arizona,85260,United States,33.6024305523068,-111.8834736572574,"Scottsdale, Maricopa County, Arizona, 85260, United States","85260 , Scottsdale , Arizona"
1021,Skye Biologics Holdings LLC,El Segundo,California,90245,United States,33.923889898551955,-118.41080836305366,"El Segundo, Los Angeles County, California, 90245, United States","90245 , El Segundo , California"
1022,Smart Health Inc. (dba) SmartPractice,Phoenix,Arizona,85008,United States,33.46517612241029,-111.99424646939742,"Phoenix, Maricopa County, Arizona, 85008, United States","85008 , Phoenix , Arizona"
1023,"Smart Surgical, Inc",Boise,Idaho,83705,United States,43.587533024484735,-116.22715413036784,"Boise, Ada County, Idaho, 83705, United States","83705 , Boise , Idaho"
1024,"Snoasis Medical, LLC",Golden,Colorado,80401,United States,39.743634509162895,-105.20936063891402,"Golden, Jefferson County, Colorado, 80401, United States","80401 , Golden , Colorado"
1025,"Soar Surgery Center, LLC",Burlingame,California,94010,United States,37.58185617480315,-122.35623226850392,"Burlingame, San Mateo County, California, 94010, United States","94010 , Burlingame , California"
1026,Society Hill Reproductive Medicine,Philadelphia,Pennsylvania,19107,United States,39.95173745745454,-75.15859992890908,"Center City, Philadelphia, Philadelphia County, Pennsylvania, 19107, United States","19107 , Philadelphia , Pennsylvania"
1027,South Dakota Lions Eye & Tissue Bank Inc,Fargo,North Dakota,58103,United States,46.858756961875,-96.81740629375,"Fargo, Cass County, North Dakota, 58103, United States","58103 , Fargo , North Dakota"
1028,South Florida Institute For Reproductive Medicine,Jupiter,Florida,33458,United States,26.93046996343085,-80.1256655243351,"Jupiter, Palm Beach County, Florida, 33458, United States","33458 , Jupiter , Florida"
1029,South Florida Institute for Reproductive Medicine,Naples,Florida,34108,United States,26.1421976,-81.7942944,"Naples, Collier County, Florida, United States","34108 , Naples , Florida"
1030,South Florida Institute for Reproductive Medicine/IVFMD,Hollywood,Florida,33024,United States,14.2861921,120.909613,"Hollywood, Florida Sun Estates, Cavite, Calabarzon, 4126, Pilipinas / Philippines","33024 , Hollywood , Florida"
1031,"South Tech Orthopedics, Inc",Raleigh,North Carolina,27616,United States,35.87203545078125,-78.55087102018229,"Raleigh, Wake County, North Carolina, 27616, United States","27616 , Raleigh , North Carolina"
1032,South Texas Blood & Tissue Center,San Antonio,Texas,78201,United States,29.46533808780488,-98.52518571788616,"San Antonio, Bexar County, Texas, 78201, United States","78201 , San Antonio , Texas"
1033,South Texas Blood and Tissue Center (University),San Antonio,Texas,78229,United States,29.50626249341317,-98.5683992,"San Antonio, Bexar County, Texas, 78229, United States","78229 , San Antonio , Texas"
1034,Southeastern Center for Fertility and Reproductive Surgery,Knoxville,Tennessee,37934,United States,35.9449105,-83.97891729569912,"University of Tennessee Recreation Sports Complex, Bearden, Knoxville, Knox County, Tennessee, United States","37934 , Knoxville , Tennessee"
1035,Southern California Reproductive Center,Beverly Hills,California,90210,United States,34.095031326635024,-118.3997237263713,"Beverly Hills, Los Angeles County, California, 90210, United States","90210 , Beverly Hills , California"
1036,Southern Edge Orthopaedics,Jupiter,Florida,33477,United States,26.92065174317181,-80.07816978722468,"Jupiter, Palm Beach County, Florida, 33477, United States","33477 , Jupiter , Florida"
1037,Southern Edge Orthpaedics,Miami,Florida,33155,United States,25.73948872341802,-80.30909121262889,"Miami-Dade County, Florida, 33155, United States","33155 , Miami , Florida"
1038,Southern Eye Bank,Metairie,Louisiana,70006,United States,30.013475866304688,-90.19196791630468,"Metairie, Jefferson Parish, Louisiana, 70006, United States","70006 , Metairie , Louisiana"
1039,Southern Illinois Healthcare Dba Herrin Hospital,Herrin,Illinois,62948,United States,37.80113049217081,-89.02911077188612,"Herrin, Williamson County, Illinois, 62948, United States","62948 , Herrin , Illinois"
1040,"Southern Spine, LLC",Macon,Georgia,31201,United States,32.83535471734317,-83.63718403634687,"Macon, Bibb County, Georgia, 31201, United States","31201 , Macon , Georgia"
1041,Southwest Center for Reproductive Health PA,El Paso,Texas,79912,United States,31.84453872285714,-106.55228944476193,"El Paso, El Paso County, Texas, 79912, United States","79912 , El Paso , Texas"
1042,Southwest Fertility Center,Phoenix,Arizona,85018,United States,33.500461498851244,-111.986898111593,"Phoenix, Maricopa County, Arizona, 85018, United States","85018 , Phoenix , Arizona"
1043,Southwest Medical Systems Inc,Scottsdale,Arizona,85260,United States,33.6024305523068,-111.8834736572574,"Scottsdale, Maricopa County, Arizona, 85260, United States","85260 , Scottsdale , Arizona"
1044,"Spark Therapeutics, Inc.",Philadelphia,Pennsylvania,19104,United States,39.95764396098266,-75.1973050515896,"Philadelphia, Philadelphia County, Pennsylvania, 19104, United States","19104 , Philadelphia , Pennsylvania"
1045,Special Procedures Laboratory,Houston,Texas,77030,United States,29.705316533084577,-95.40499932139303,"Houston, Harris County, Texas, 77030, United States","77030 , Houston , Texas"
1046,Spectrum Health Hospitals,Grand Rapids,Michigan,49503,United States,42.963107794251336,-85.6616826855615,"Grand Rapids, Kent County, Michigan, 49503, United States","49503 , Grand Rapids , Michigan"
1047,"Spectrum Medical Solutions, LLC",Scottsdale,Arizona,85260,United States,33.6024305523068,-111.8834736572574,"Scottsdale, Maricopa County, Arizona, 85260, United States","85260 , Scottsdale , Arizona"
1048,"Sperm Bank, Inc",San Diego,California,92120,United States,32.79528832319981,-117.07108498927994,"San Diego, San Diego County, California, 92120, United States","92120 , San Diego , California"
1049,"Sperm Bank, Inc. (dba) Fertility Center of California",Tustin,California,92780,United States,33.738159994745544,-117.81673662977528,"Tustin, Orange County, California, 92780, United States","92780 , Tustin , California"
1050,Spinal Elements,Marietta,Georgia,30062,United States,33.9528472,-84.5496148,"Marietta, Cobb County, Georgia, United States","30062 , Marietta , Georgia"
1051,SpinalGraft Technologies LLC,Memphis,Tennessee,38118,United States,35.060531671810466,-89.9095353197454,"Memphis, Shelby County, West Tennessee, Tennessee, 38118, United States","38118 , Memphis , Tennessee"
1052,"SpineCraft, LLC.",Westmont,Illinois,60559,United States,41.79809136003717,-87.9753938133829,"Westmont, DuPage County, Illinois, 60559, United States","60559 , Westmont , Illinois"
1053,"SpineFrontier, Inc.",Malden,Massachusetts,2148,United States,42.4250964,-71.066163,"Malden, Middlesex County, Massachusetts, 02148, United States","2148 , Malden , Massachusetts"
1054,"Spineology, Inc.",Saint Paul,Minnesota,55128,United States,44.9497487,-93.0931028,"Saint Paul, Ramsey County, Minnesota, United States","55128 , Saint Paul , Minnesota"
1055,Spiraltech Dental Implants,Chicago,Illinois,60611,United States,41.8949892729885,-87.6226382045977,"Near North Side, Chicago, Cook County, Illinois, 60611, United States","60611 , Chicago , Illinois"
1056,"Sports Tek Medical, Inc.",Anaheim,California,92807,United States,33.8507158909168,-117.78464656682816,"Anaheim, Orange County, California, 92807, United States","92807 , Anaheim , California"
1057,Spring Fertility New York,New York,New York,10036,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10036 , New York , New York"
1058,SpringCreek Fertility,Centerville,Ohio,45459,United States,39.6336935,-84.1867387,"Garage Floor Coating Of SW Ohio, 7678, McEwen Road, Centerville, Washington Township, Montgomery County, Ohio, 45459, United States","45459 , Centerville , Ohio"
1059,St Louis Children's Hospital,Saint Louis,Missouri,63110,United States,38.62351752450111,-90.25591997815964,"Saint Louis, Missouri, 63110, United States","63110 , Saint Louis , Missouri"
1060,St Luke's Hospital Assisted Reproductive Technology Lab,Chesterfield,Missouri,63017,United States,38.646752592691016,-90.53816181358584,"Chesterfield, Saint Louis County, Missouri, 63017, United States","63017 , Chesterfield , Missouri"
1061,St Marks Outpatient Surgery,Salt Lake City,Utah,84124,United States,40.7890821,-111.9867396,"Utah!, 3920, West Tunnel, Salt Lake City, Salt Lake County, Utah, 84122, United States","84124 , Salt Lake City , Utah"
1062,St. Charles Health System,Bend,Oregon,97701,United States,44.07532270510753,-121.27135427674732,"Bend, Deschutes County, Oregon, 97701, United States","97701 , Bend , Oregon"
1063,Stability Biologics LLC,San Antonio,Texas,78232,United States,29.58871988166432,-98.47291482919604,"San Antonio, Bexar County, Texas, 78232, United States","78232 , San Antonio , Texas"
1064,Stanford Health Care,Stanford,California,94305,United States,37.42573488320313,-122.16436750859376,"Stanford, Santa Clara County, California, 94305, United States","94305 , Stanford , California"
1065,Statline,Greenwood Village,Colorado,80111,United States,39.61454596474986,-104.87864046135712,"Greenwood Village, Arapahoe County, Colorado, 80111, United States","80111 , Greenwood Village , Colorado"
1066,Steelhead Surgical Inc,Portland,Oregon,97214,United States,45.512094,-122.6207486,"Hawthorne, Sunnyside, Portland, Multnomah County, Oregon, 97214, United States","97214 , Portland , Oregon"
1067,"Steinberg, Jeffrey MD, Inc, a Professional Medical Corp",Encino,California,91436,United States,21.0202117,-101.2734016,"Calle Baja California, Manuel Leal, Guanajuato, Municipio de Guanajuato, Guanajuato, 36040, México","91436 , Encino , California"
1068,"Steinleitner, Alex, MD, Inc",San Luis Obispo,California,93405,United States,35.26892746985646,-120.68663239043062,"San Luis Obispo, San Luis Obispo County, California, 93405, United States","93405 , San Luis Obispo , California"
1069,"Stem Cell Cryo Bank, LLC / SFBMSCTI",Boynton Beach,Florida,33437,United States,26.5256179,-80.0666026,"Boynton Beach, Palm Beach County, Florida, United States","33437 , Boynton Beach , Florida"
1070,Stem Cell Life Connect,Fresno,California,93727,United States,36.74169479485294,-119.7272202639706,"Fresno, Fresno County, California, 93727, United States","93727 , Fresno , California"
1071,"StemCure,  Inc.",Brooklyn,New York,11232,United States,40.65413813005952,-74.002208804375,"Kings County, City of New York, New York, 11232, United States","11232 , Brooklyn , New York"
1072,"StemCyte, Inc",Baldwin Park,California,91706,United States,34.08719876607843,-117.96596848196076,"Baldwin Park, Los Angeles County, California, 91706, United States","91706 , Baldwin Park , California"
1073,"StemImmune, Inc",San Diego,California,92122,United States,32.85326891682848,-117.20930103064916,"San Diego, San Diego County, California, 92122, United States","92122 , San Diego , California"
1074,Stembanc Inc,Chardon,Ohio,44024,United States,41.575705209577926,-81.22019377646104,"Chardon, Geauga County, Ohio, 44024, United States","44024 , Chardon , Ohio"
1075,Sterigenics U.S. LLC.,Corona,California,92878,United States,33.9493537,-117.63665556849082,"California Institution for Women, 16756, Chino Corona Road, Corona, San Bernardino County, California, 92878, United States","92878 , Corona , California"
1076,Steris Laboratories,Brooklyn Park,Minnesota,55445,United States,45.10774755700935,-93.37761894735203,"Brooklyn Park, Hennepin County, Minnesota, 55445, United States","55445 , Brooklyn Park , Minnesota"
1077,"StimLabs, LLC",Roswell,Georgia,30076,United States,34.028465755940736,-84.31715294564346,"Roswell, Fulton County, Georgia, 30076, United States","30076 , Roswell , Georgia"
1078,Straumann USA LLC,Andover,Massachusetts,1810,United States,42.65717,-71.1408776,"Andover, Essex County, Massachusetts, United States","1810 , Andover , Massachusetts"
1079,Strong Care Corp,Bayamon,Puerto Rico,959,United States,18.3990551,-66.1560326,"Bayamón, Puerto Rico, United States","959 , Bayamon , Puerto Rico"
1080,Strong Fertility Center,Rochester,New York,14623,United States,43.11370735,-77.67223448331175,"New York Army National Guard, City of Rochester, Monroe County, New York, United States","14623 , Rochester , New York"
1081,Stryker Puerto Rico Sales LLC,San Juan,Puerto Rico,918,United States,-26.7982582,-55.0228553,"San Juan, Citrex, Puerto Rico, Municipio de Puerto Rico, Departamento Libertador General San Martín, Misiones, 3331, Argentina","918 , San Juan , Puerto Rico"
1082,Stryker Spine,Allendale,New Jersey,7401,United States,41.0414858,-74.129032,"Allendale, Bergen County, New Jersey, 07401, United States","7401 , Allendale , New Jersey"
1083,Summit Surgical Corp.,Renton,Washington,98057,United States,47.47920633456099,-122.21248913588686,"Renton, King County, Washington, 98057, United States","98057 , Renton , Washington"
1084,Supreme Orthopedic Systems Inc,Columbia,Maryland,21046,United States,39.17396425700219,-76.84638453873085,"Columbia, Howard County, Maryland, 21046, United States","21046 , Columbia , Maryland"
1085,"Surgentec, LLC",Boca Raton,Florida,33487,United States,26.40798749570957,-80.0874489191419,"Boca Raton, Palm Beach County, Florida, 33487, United States","33487 , Boca Raton , Florida"
1086,"Surgi-Care, Inc.",Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
1087,"Surgical Esthetics Biomedical Technologies, Inc.",Northridge,California,91324,United States,34.236139063636365,-118.5466337961039,"Northridge, Los Angeles, Los Angeles County, California, 91324, United States","91324 , Northridge , California"
1088,Surgical Innovations Corp,San Juan,Puerto Rico,927,United States,-26.7982582,-55.0228553,"San Juan, Citrex, Puerto Rico, Municipio de Puerto Rico, Departamento Libertador General San Martín, Misiones, 3331, Argentina","927 , San Juan , Puerto Rico"
1089,"Surgical Solutions J. A. Puerto Rico, Inc.",San Juan,Puerto Rico,917,United States,-26.7982582,-55.0228553,"San Juan, Citrex, Puerto Rico, Municipio de Puerto Rico, Departamento Libertador General San Martín, Misiones, 3331, Argentina","917 , San Juan , Puerto Rico"
1090,"Surgical Spectrum, LLC",Houston,Texas,77074,United States,29.68291520408805,-95.50341949606918,"Houston, Harris County, Texas, 77074, United States","77074 , Houston , Texas"
1091,"Surgilogix, LLC",San Antonio,Texas,78231,United States,29.57299902327044,-98.5400125327044,"San Antonio, Bexar County, Texas, 78231, United States","78231 , San Antonio , Texas"
1092,Surrogacy Specialists of America LLC,Houston,Texas,77040,United States,29.86004625,-95.52377560625678,"Bank of Texas, Northwest Freeway Frontage Road, Houston, Harris County, Texas, 77040, United States","77040 , Houston , Texas"
1093,"Sutter Medical Center, Sacramento",Sacramento,California,95816,United States,38.572433658181815,-121.47778147909092,"Sacramento, Sacramento County, California, 95816, United States","95816 , Sacramento , California"
1094,"Synergy Biologics, LLC",Tallahassee,Florida,32308,United States,30.46878694862444,-84.23723493429303,"Tallahassee, Leon County, Florida, 32308, United States","32308 , Tallahassee , Florida"
1095,TForce,Saint Louis,Missouri,63146,United States,38.68948137827298,-90.44965063955432,"Maryland Heights, Saint Louis County, Missouri, 63146, United States","63146 , Saint Louis , Missouri"
1096,TMC/Higgins General Hospital,Bremen,Georgia,30110,United States,33.73315706538462,-85.13363485384616,"Bremen, Haralson County, Georgia, 30110, United States","30110 , Bremen , Georgia"
1097,"Talecris Plasma Resources, Inc.",Corpus Christi,Texas,78415,United States,27.73235523325124,-97.41695344162562,"Corpus Christi, Nueces County, Texas, 78415, United States","78415 , Corpus Christi , Texas"
1098,Tanner Medical Center Blood Bank,Carrollton,Georgia,30117,United States,33.583800090620485,-85.10128363116883,"Carrollton, Carroll County, Georgia, 30117, United States","30117 , Carrollton , Georgia"
1099,Tanner Medical Center/Villa Rica,Villa Rica,Georgia,30180,United States,33.744129506066734,-84.91459506066734,"Villa Rica, Carroll County, Georgia, 30180, United States","30180 , Villa Rica , Georgia"
1100,"Tarrant Eye Resources, Inc.",Fort Worth,Texas,76104,United States,32.729904709205776,-97.32030240577618,"Fort Worth, Tarrant County, Texas, 76104, United States","76104 , Fort Worth , Texas"
1101,"Team Spine, Inc.",Waukesha,Wisconsin,53188,United States,43.01502177346684,-88.2700295068836,"Waukesha, Waukesha County, Wisconsin, 53188, United States","53188 , Waukesha , Wisconsin"
1102,"Tech Medical Group, Inc.",Guaynabo,Puerto Rico,968,United States,18.3581491,-66.1116969,"Guaynabo, Puerto Rico, United States","968 , Guaynabo , Puerto Rico"
1103,"TelaGen, LLC",Tallahassee,Florida,32308,United States,30.46878694862444,-84.23723493429303,"Tallahassee, Leon County, Florida, 32308, United States","32308 , Tallahassee , Florida"
1104,"Ten20 Medical Distribution, LLC",Dallas,Texas,75244,United States,32.92133003101852,-96.8373033574074,"Dallas, Dallas County, Texas, 75244, United States","75244 , Dallas , Texas"
1105,Tennessee Fertility Institute,Franklin,Tennessee,37067,United States,35.9234229561086,-86.79753939411763,"Franklin, Williamson County, Tennessee, 37067, United States","37067 , Franklin , Tennessee"
1106,"Texas BioSurgical, LLC",Houston,Texas,77058,United States,29.560654021130954,-95.10135229583334,"Houston, Harris County, Texas, 77058, United States","77058 , Houston , Texas"
1107,Texas Center for Reproductive Health,Dallas,Texas,75246,United States,32.79068400416667,-96.77561509375,"Dallas, Dallas County, Texas, 75246, United States","75246 , Dallas , Texas"
1108,"Texas Donor Services, Inc",Pearland,Texas,77581,United States,29.558978040268457,-95.26293384,"Pearland, Brazoria County, Texas, 77581, United States","77581 , Pearland , Texas"
1109,Texas Organ Sharing Alliance,San Antonio,Texas,78229,United States,29.50626249341317,-98.5683992,"San Antonio, Bexar County, Texas, 78229, United States","78229 , San Antonio , Texas"
1110,Texas Procurement LLC,River Oaks,Texas,76114,United States,32.77518025397197,-97.3986575042056,"River Oaks, Tarrant County, Texas, 76114, United States","76114 , River Oaks , Texas"
1111,Texas Tech University Health Science Center,Lubbock,Texas,79430,United States,33.5846448,-101.8920188,"Lubbock, Lubbock County, Texas, 79430, United States","79430 , Lubbock , Texas"
1112,Texas Tech University Health Sciences Center,Lubbock,Texas,79415,United States,33.62440292840532,-101.87949037292358,"Lubbock, Lubbock County, Texas, 79415, United States","79415 , Lubbock , Texas"
1113,"The A.R.T. Institute of Washington, Inc.",Bethesda,Maryland,20889,United States,39.00219574237288,-77.09002847288136,"Bethesda, Montgomery County, Maryland, 20889, United States","20889 , Bethesda , Maryland"
1114,The Center for Reproductive Medicine,Wichita,Kansas,67226,United States,37.72833463739496,-97.23095917941176,"Wichita, Sedgwick County, Kansas, 67226, United States","67226 , Wichita , Kansas"
1115,The Centre for Reproductive Medicine,Lubbock,Texas,79410,United States,33.57092771321942,-101.88186904721223,"Lubbock, Lubbock County, Texas, 79410, United States","79410 , Lubbock , Texas"
1116,The Christ Hospital Health Network,Cincinnati,Ohio,45219,United States,39.126237835766425,-84.51493973503649,"Clifton Heights–University Heights–Fairview, Cincinnati, Hamilton County, Ohio, 45219, United States","45219 , Cincinnati , Ohio"
1117,The Cleveland Clinic Foundation,Cleveland,Ohio,44195,United States,41.50195515,-81.61806775,"Cleveland, Cuyahoga County, Ohio, 44195, United States","44195 , Cleveland , Ohio"
1118,The Cord Blood Bank of Arkansas (UAMS),Little Rock,Arkansas,72205,United States,34.75159047624831,-92.34576986005398,"Little Rock, Pulaski County, Arkansas, 72205, United States","72205 , Little Rock , Arkansas"
1119,The Cryo Laboratory of EVMS - Jones Institute,Norfolk,Virginia,23507,United States,36.86502937171783,-76.30073375342913,"Norfolk, Virginia, 23507, United States","23507 , Norfolk , Virginia"
1120,The Fertility Center of Charleston,Mt Pleasant,South Carolina,29464,United States,32.815783403703705,-79.85590349741862,"Mount Pleasant, Charleston County, South Carolina, 29464, United States","29464 , Mt Pleasant , South Carolina"
1121,"The Fertility Center of New Mexico, LLC",Albuquerque,New Mexico,87106,United States,35.21287095,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87106 , Albuquerque , New Mexico"
1122,"The Fertility Center, LLC",York,Pennsylvania,17403,United States,39.93197052559758,-76.71017602694403,"Queens Gate, York Township, York County, Pennsylvania, 17403, United States","17403 , York , Pennsylvania"
1123,"The Fertility Institutes, Jeffrey Steinberg, MD Incorporated",New York,New York,10065,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10065 , New York , New York"
1124,The Fertility Partnership LLC,Saint Peters,Missouri,63376,United States,38.77777106105699,-90.6234853572461,"Saint Peters, Saint Charles County, Missouri, 63376, United States","63376 , Saint Peters , Missouri"
1125,The George Washington University Medical Faculty Associates Fertility and IVF Center,Washington,District of Columbia,20037,United States,38.89635379206349,-77.04772952261905,"Washington, District of Columbia, 20037, United States","20037 , Washington , District of Columbia"
1126,The Healing Bank,Augusta,Georgia,30909,United States,33.481228523272215,-82.06267984090267,"Augusta, Richmond County, Georgia, 30909, United States","30909 , Augusta , Georgia"
1127,The Laboratory at the Center for Advanced Reproductive Svcs,Farmington,Connecticut,6032,United States,41.7198216,-72.8320435,"Farmington, Hartford County, Connecticut, United States","6032 , Farmington , Connecticut"
1128,The Nebraska Medical Center,Omaha,Nebraska,68198,United States,41.25575094705882,-95.97619887058823,"Omaha, Douglas County, Nebraska, 68198, United States","68198 , Omaha , Nebraska"
1129,The New Hope Center For Reproductive Medicine,Virginia Beach,Virginia,23452,United States,36.838799376683625,-76.09376831143405,"Virginia Beach, Virginia, 23452, United States","23452 , Virginia Beach , Virginia"
1130,The New York Fertility Center,Flushing,New York,11355,United States,40.74725645,-73.8251968475337,"NewYork-Presbyterian/Queens, 56-45, Main Street, Queens, City of New York, New York, 11355, United States","11355 , Flushing , New York"
1131,The Regents of the University of Michigan Blood Bank,Ann Arbor,Michigan,48109,United States,42.281639035333335,-83.73110151,"Ann Arbor, Washtenaw County, Michigan, 48109, United States","48109 , Ann Arbor , Michigan"
1132,"The Reproductive Medicine Group, P.A.",Temple Terrace,Florida,33617,United States,28.03782717201448,-82.39453225681545,"Temple Terrace, Hillsborough County, Florida, 33617, United States","33617 , Temple Terrace , Florida"
1133,The Rocky Mountain Lions Eye Bank,Aurora,Colorado,80011,United States,39.74166146539509,-104.78484567360842,"Aurora, Adams County, Colorado, 80011, United States","80011 , Aurora , Colorado"
1134,"The Sperm and Embryo Bank of NJ, Inc.",Mountainside,New Jersey,7092,United States,40.6723242,-74.3573722,"Mountainside, Union County, New Jersey, 07092, United States","7092 , Mountainside , New Jersey"
1135,"The Sperm and Embryo Bank of New York, Inc.",New York,New York,10016,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10016 , New York , New York"
1136,The University of Kansas Health System,Kansas City,Kansas,66160,United States,39.05588965,-94.609643925,"Kansas City, Wyandotte County, Kansas, 66160, United States","66160 , Kansas City , Kansas"
1137,The Valley Hospital Fertility Center,Paramus,New Jersey,7652,United States,40.9452911,-74.0735899,"Paramus, Bergen County, New Jersey, United States","7652 , Paramus , New Jersey"
1138,The Valley Hospital Microbiology Laboratory,Ridgewood,New Jersey,7450,United States,40.9796683,-74.1194403,"Ridgewood, Bergen County, New Jersey, United States","7450 , Ridgewood , New Jersey"
1139,The World Egg Bank,Phoenix,Arizona,85020,United States,33.57933010741072,-112.05620001464284,"Phoenix, Maricopa County, Arizona, 85020, United States","85020 , Phoenix , Arizona"
1140,ThedaCare Laboratories,Appleton,Wisconsin,54911,United States,44.27378512249589,-88.39750244367816,"Appleton, Outagamie County, Wisconsin, 54911, United States","54911 , Appleton , Wisconsin"
1141,Thread Labs Santa Barbara LLC,Santa Barbara,California,93105,United States,34.44182074485592,-119.73297260626607,"Santa Barbara, Santa Barbara County, California, 93105, United States","93105 , Santa Barbara , California"
1142,Tissue  Specialists,Dallas,Texas,75219,United States,32.809955980046404,-96.81320394709977,"Dallas, Dallas County, Texas, 75219, United States","75219 , Dallas , Texas"
1143,"Tissue Transplant Technology, Ltd. d/b/a Bone Bank Allografts",San Antonio,Texas,78227,United States,29.41255592152588,-98.63381435749318,"San Antonio, Bexar County, Texas, 78227, United States","78227 , San Antonio , Texas"
1144,TissueTech Inc,Miami,Florida,33173,United States,25.702211968772893,-80.36070389559421,"Miami-Dade County, Florida, 33173, United States","33173 , Miami , Florida"
1145,"TissueTech, Inc.",San Diego,California,92127,United States,33.01405036748006,-117.11220773862036,"San Diego County, California, 92127, United States","92127 , San Diego , California"
1146,Transplant Resource Center of Maryland,Halethorpe,Maryland,21227,United States,39.22421115,-76.68556148122171,"Maryland Food Bank, 2200, Halethorpe Farms Road, Halethorpe, Arbutus, Baltimore County, Maryland, 21227, United States","21227 , Halethorpe , Maryland"
1147,Transplant Services Center UT Southwestern Medical Center,Dallas,Texas,75235,United States,32.828868722202486,-96.84895223801064,"Dallas, Dallas County, Texas, 75235, United States","75235 , Dallas , Texas"
1148,Tree of Life Center for Fertility,Tarzana,California,91356,United States,34.17153576875,-118.54361216875,"Tarzana, Los Angeles, Los Angeles County, California, 91356, United States","91356 , Tarzana , California"
1149,Tri County Surgery Center,Thousand Oaks,California,91361,United States,34.15572909545455,-118.83504546818182,"Thousand Oaks, Ventura County, California, 91361, United States","91361 , Thousand Oaks , California"
1150,Tri State Dental Inc.,Monroe Township,New Jersey,8831,United States,40.3183284,-74.42021831867089,"Monroe Township, Middlesex County, New Jersey, United States","8831 , Monroe Township , New Jersey"
